boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,resp,class_pred,net_idx,stim_aligned,resp_aligned,stim_rank
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62940145,1.0,22,0.261904776096344,0.12940144538879395,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65223306,1.0,22,0.3095238208770752,0.1522330641746521,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6743857,1.0,22,0.3571428656578064,0.17438572645187378,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.69578546,1.0,22,0.4047619104385376,0.19578546285629272,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.71637034,1.0,22,0.4523809552192688,0.2163703441619873,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5241948,0.0,22,-0.4642857015132904,-0.22580522298812866,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.54886216,0.0,22,-0.4166666567325592,-0.20113784074783325,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5732916,0.0,22,-0.369047611951828,-0.1767084002494812,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.59736866,0.0,22,-0.3214285671710968,-0.15263134241104126,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6209853,0.0,22,-0.2738095223903656,-0.12901467084884644,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6440422,0.0,22,-0.226190447807312,-0.10595780611038208,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.66644984,0.0,22,-0.1785714030265808,-0.08355015516281128,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.6881299,0.0,22,-0.1309523582458496,-0.06187009811401367,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.70901614,0.0,22,-0.08333331346511841,-0.04098385572433472,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.72905433,0.0,22,-0.03571426868438721,-0.02094566822052002,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7482027,0.0,22,0.011904776096343994,-0.001797318458557129,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7482027,0.0,22,0.011904776096343994,-0.001797318458557129,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.76643133,1.0,22,0.059523820877075195,0.016431331634521484,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.76643133,1.0,22,0.059523820877075195,0.016431331634521484,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.78372175,1.0,22,0.1071428656578064,0.033721745014190674,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.78372175,1.0,22,0.1071428656578064,0.033721745014190674,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8000662,1.0,22,0.1547619104385376,0.05006617307662964,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8000662,1.0,22,0.1547619104385376,0.05006617307662964,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8154662,1.0,22,0.2023809552192688,0.06546622514724731,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8154662,1.0,22,0.2023809552192688,0.06546622514724731,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.17061257,0.0,23,-0.2023809514939785,-0.07938742637634277,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.17061257,0.0,23,-0.2023809514939785,-0.07938742637634277,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.186621,0.0,23,-0.154761902987957,-0.06337900459766388,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.186621,0.0,23,-0.154761902987957,-0.06337900459766388,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.20343788,0.0,23,-0.1071428507566452,-0.04656212031841278,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.20343788,0.0,23,-0.1071428507566452,-0.04656212031841278,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.22124736,0.0,23,-0.059523805975914,-0.028752639889717102,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.22124736,0.0,23,-0.059523805975914,-0.028752639889717102,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.23982504,0.0,23,-0.0119047611951828,-0.010174959897994995,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.23982504,0.0,23,-0.0119047611951828,-0.010174959897994995,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.25944293,1.0,23,0.035714298486709595,0.009442925453186035,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.28007433,1.0,23,0.0833333432674408,0.030074328184127808,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.30167806,1.0,23,0.130952388048172,0.05167806148529053,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.32419774,1.0,23,0.1785714328289032,0.07419773936271667,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.34756184,1.0,23,0.2261904776096344,0.09756183624267578,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.37162197,1.0,23,0.273809552192688,0.12162196636199951,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.39219028,1.0,23,0.3214285969734192,0.14219027757644653,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.41314852,1.0,23,0.3690476417541504,0.16314852237701416,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.4344262,1.0,23,0.4166666865348816,0.1844261884689331,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.45594835,1.0,23,0.4642857313156128,0.2059483528137207,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.27026847,0.0,23,-0.4523809514939785,-0.22973152995109558,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.29233176,0.0,23,-0.404761902987957,-0.2076682448387146,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3154176,0.0,23,-0.3571428507566452,-0.1845824122428894,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.3394521,0.0,23,-0.309523805975914,-0.1605479121208191,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3643433,0.0,23,-0.2619047611951828,-0.1356567144393921,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38998213,0.0,23,-0.2142857015132904,-0.11001786589622498,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41624373,0.0,23,-0.1666666567325592,-0.08375626802444458,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.44298956,0.0,23,-0.119047611951828,-0.05701044201850891,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4695772,0.0,23,-0.0714285671710968,-0.03042280673980713,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.49385464,0.0,23,-0.0238095223903656,-0.006145358085632324,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.51613957,1.0,23,0.02380955219268799,0.016139566898345947,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5383604,1.0,23,0.07142859697341919,0.038360416889190674,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.560216,1.0,23,0.11904764175415039,0.06021600961685181,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5815619,1.0,23,0.1666666865348816,0.08156192302703857,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6026068,1.0,23,0.2142857313156128,0.10260677337646484,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.6232788,1.0,23,0.261904776096344,0.12327879667282104,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.64351165,1.0,23,0.3095238208770752,0.14351165294647217,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.66324496,1.0,23,0.3571428656578064,0.16324496269226074,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.682425,1.0,23,0.4047619104385376,0.18242502212524414,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.70100504,1.0,23,0.4523809552192688,0.20100504159927368,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5351031,0.0,23,-0.4642857015132904,-0.21489691734313965,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.5621318,0.0,23,-0.4166666567325592,-0.1878681778907776,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5885141,0.0,23,-0.369047611951828,-0.16148591041564941,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.61049134,0.0,23,-0.3214285671710968,-0.1395086646080017,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.63202864,0.0,23,-0.2738095223903656,-0.11797136068344116,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.65305185,0.0,23,-0.226190447807312,-0.09694814682006836,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.67349446,0.0,23,-0.1785714030265808,-0.07650554180145264,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.6930984,0.0,23,-0.1309523582458496,-0.05690157413482666,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7117315,0.0,23,-0.08333331346511841,-0.03826850652694702,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.72967446,0.0,23,-0.03571426868438721,-0.020325541496276855,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.74689776,0.0,23,0.011904776096343994,-0.003102242946624756,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.74689776,0.0,23,0.011904776096343994,-0.003102242946624756,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7633795,1.0,23,0.059523820877075195,0.013379514217376709,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7633795,1.0,23,0.059523820877075195,0.013379514217376709,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.7791054,1.0,23,0.1071428656578064,0.029105424880981445,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.7791054,1.0,23,0.1071428656578064,0.029105424880981445,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.7894963,1.0,23,0.1547619104385376,0.03949630260467529,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.7894963,1.0,23,0.1547619104385376,0.03949630260467529,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.79708964,1.0,23,0.2023809552192688,0.04708963632583618,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.79708964,1.0,23,0.2023809552192688,0.04708963632583618,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.19017729,0.0,24,-0.2023809514939785,-0.05982270836830139,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.19017729,0.0,24,-0.2023809514939785,-0.05982270836830139,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.19531135,0.0,24,-0.154761902987957,-0.054688647389411926,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.19531135,0.0,24,-0.154761902987957,-0.054688647389411926,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.209018,0.0,24,-0.1071428507566452,-0.040981993079185486,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.209018,0.0,24,-0.1071428507566452,-0.040981993079185486,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.2244188,0.0,24,-0.059523805975914,-0.025581195950508118,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.2244188,0.0,24,-0.059523805975914,-0.025581195950508118,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.24060918,0.0,24,-0.0119047611951828,-0.00939081609249115,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.24060918,0.0,24,-0.0119047611951828,-0.00939081609249115,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.25757968,1.0,24,0.035714298486709595,0.007579684257507324,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.27531323,1.0,24,0.0833333432674408,0.025313228368759155,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.29378453,1.0,24,0.130952388048172,0.043784528970718384,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.31295988,1.0,24,0.1785714328289032,0.06295987963676453,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33279705,1.0,24,0.2261904776096344,0.08279705047607422,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.3532451,1.0,24,0.273809552192688,0.10324510931968689,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.37424484,1.0,24,0.3214285969734192,0.12424483895301819,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.39572906,1.0,24,0.3690476417541504,0.14572906494140625,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41762352,1.0,24,0.4166666865348816,0.16762351989746094,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4398476,1.0,24,0.4642857313156128,0.18984758853912354,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.29413456,0.0,24,-0.4523809514939785,-0.20586544275283813,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.31332263,0.0,24,-0.404761902987957,-0.18667736649513245,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.33317164,0.0,24,-0.3571428507566452,-0.16682836413383484,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.3536305,0.0,24,-0.309523805975914,-0.14636948704719543,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.37463987,0.0,24,-0.2619047611951828,-0.1253601312637329,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.39613244,0.0,24,-0.2142857015132904,-0.1038675606250763,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41803384,0.0,24,-0.1666666567325592,-0.08196616172790527,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.4402632,0.0,24,-0.119047611951828,-0.059736788272857666,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4627348,0.0,24,-0.0714285671710968,-0.03726521134376526,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48535883,0.0,24,-0.0238095223903656,-0.014641165733337402,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.508043,1.0,24,0.02380955219268799,0.008042991161346436,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53069407,1.0,24,0.07142859697341919,0.03069406747817993,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55321944,1.0,24,0.11904764175415039,0.05321943759918213,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5755284,1.0,24,0.1666666865348816,0.07552838325500488,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.59753376,1.0,24,0.2142857313156128,0.09753376245498657,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.61915326,1.0,24,0.261904776096344,0.11915326118469238,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.64031047,1.0,24,0.3095238208770752,0.14031046628952026,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.66093606,1.0,24,0.3571428656578064,0.16093605756759644,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.6809681,1.0,24,0.4047619104385376,0.18096810579299927,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.70035326,1.0,24,0.4523809552192688,0.20035326480865479,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.55363625,0.0,24,-0.4642857015132904,-0.19636374711990356,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.5759404,0.0,24,-0.4166666567325592,-0.17405962944030762,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5979393,0.0,24,-0.369047611951828,-0.15206068754196167,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6195509,0.0,24,-0.3214285671710968,-0.130449116230011,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6406988,0.0,24,-0.2738095223903656,-0.10930120944976807,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6613139,0.0,24,-0.226190447807312,-0.08868610858917236,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6813344,0.0,24,-0.1785714030265808,-0.06866562366485596,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7007071,0.0,24,-0.1309523582458496,-0.049292922019958496,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.71938705,0.0,24,-0.08333331346511841,-0.030612945556640625,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.73733824,0.0,24,-0.03571426868438721,-0.012661755084991455,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7545329,1.0,24,0.011904776096343994,0.004532873630523682,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7545329,1.0,24,0.011904776096343994,0.004532873630523682,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7709515,1.0,24,0.059523820877075195,0.020951509475708008,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7709515,1.0,24,0.059523820877075195,0.020951509475708008,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.78658265,1.0,24,0.1071428656578064,0.03658264875411987,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.78658265,1.0,24,0.1071428656578064,0.03658264875411987,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.80142176,1.0,24,0.1547619104385376,0.05142176151275635,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.80142176,1.0,24,0.1547619104385376,0.05142176151275635,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.81492895,1.0,24,0.2023809552192688,0.06492894887924194,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.81492895,1.0,24,0.2023809552192688,0.06492894887924194,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.176215,0.0,25,-0.2023809514939785,-0.07378500699996948,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.176215,0.0,25,-0.2023809514939785,-0.07378500699996948,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.188369,0.0,25,-0.154761902987957,-0.06163099408149719,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.188369,0.0,25,-0.154761902987957,-0.06163099408149719,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.2037643,0.0,25,-0.1071428507566452,-0.046235695481300354,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.2037643,0.0,25,-0.1071428507566452,-0.046235695481300354,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.22007668,0.0,25,-0.059523805975914,-0.029923319816589355,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.22007668,0.0,25,-0.059523805975914,-0.029923319816589355,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.23730575,0.0,25,-0.0119047611951828,-0.012694254517555237,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.23730575,0.0,25,-0.0119047611951828,-0.012694254517555237,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.2554418,1.0,25,0.035714298486709595,0.005441814661026001,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.27446517,1.0,25,0.0833333432674408,0.024465173482894897,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.2943452,1.0,25,0.130952388048172,0.044345200061798096,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.3150399,1.0,25,0.1785714328289032,0.06503990292549133,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33649576,1.0,25,0.2261904776096344,0.08649575710296631,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.35864785,1.0,25,0.273809552192688,0.10864785313606262,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.38141984,1.0,25,0.3214285969734192,0.131419837474823,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.40472528,1.0,25,0.3690476417541504,0.15472528338432312,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.42846838,1.0,25,0.4166666865348816,0.17846837639808655,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4525455,1.0,25,0.4642857313156128,0.20254549384117126,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.2795264,0.0,25,-0.4523809514939785,-0.22047358751296997,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.29962164,0.0,25,-0.404761902987957,-0.20037835836410522,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.32051885,0.0,25,-0.3571428507566452,-0.1794811487197876,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.34216145,0.0,25,-0.309523805975914,-0.15783855319023132,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.36448157,0.0,25,-0.2619047611951828,-0.13551843166351318,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38740027,0.0,25,-0.2142857015132904,-0.11259973049163818,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41082844,0.0,25,-0.1666666567325592,-0.08917155861854553,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43466812,0.0,25,-0.119047611951828,-0.06533187627792358,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45881394,0.0,25,-0.0714285671710968,-0.04118606448173523,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48315468,0.0,25,-0.0238095223903656,-0.01684531569480896,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5075757,1.0,25,0.02380955219268799,0.007575690746307373,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53196055,1.0,25,0.07142859697341919,0.03196054697036743,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5561937,1.0,25,0.11904764175415039,0.05619370937347412,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5801624,1.0,25,0.1666666865348816,0.0801624059677124,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6037588,1.0,25,0.2142857313156128,0.1037588119506836,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62688196,1.0,25,0.261904776096344,0.12688195705413818,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.6494392,1.0,25,0.3095238208770752,0.14943921566009521,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6713477,1.0,25,0.3571428656578064,0.17134767770767212,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.69253516,1.0,25,0.4047619104385376,0.1925351619720459,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.70936686,1.0,25,0.4523809552192688,0.20936685800552368,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5382475,0.0,25,-0.4642857015132904,-0.21175247430801392,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.56242293,0.0,25,-0.4166666567325592,-0.18757706880569458,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5863054,0.0,25,-0.369047611951828,-0.1636946201324463,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6097888,0.0,25,-0.3214285671710968,-0.14021122455596924,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6327741,0.0,25,-0.2738095223903656,-0.11722588539123535,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.65517104,0.0,25,-0.226190447807312,-0.09482896327972412,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.67689955,0.0,25,-0.1785714030265808,-0.07310044765472412,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.6978902,0.0,25,-0.1309523582458496,-0.05210977792739868,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7180851,0.0,25,-0.08333331346511841,-0.03191488981246948,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.737438,0.0,25,-0.03571426868438721,-0.012561976909637451,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7559139,1.0,25,0.011904776096343994,0.005913913249969482,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7559139,1.0,25,0.011904776096343994,0.005913913249969482,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.773489,1.0,25,0.059523820877075195,0.023488998413085938,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.773489,1.0,25,0.059523820877075195,0.023488998413085938,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.7901499,1.0,25,0.1071428656578064,0.04014992713928223,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.7901499,1.0,25,0.1071428656578064,0.04014992713928223,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8026024,1.0,25,0.1547619104385376,0.052602410316467285,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8026024,1.0,25,0.1547619104385376,0.052602410316467285,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8095779,1.0,25,0.2023809552192688,0.059577882289886475,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8095779,1.0,25,0.2023809552192688,0.059577882289886475,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16054069,0.0,26,-0.2023809514939785,-0.08945931494235992,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16054069,0.0,26,-0.2023809514939785,-0.08945931494235992,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.1752853,0.0,26,-0.154761902987957,-0.07471470534801483,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.1752853,0.0,26,-0.154761902987957,-0.07471470534801483,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.1910759,0.0,26,-0.1071428507566452,-0.05892409384250641,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.1910759,0.0,26,-0.1071428507566452,-0.05892409384250641,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.20793028,0.0,26,-0.059523805975914,-0.04206971824169159,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.20793028,0.0,26,-0.059523805975914,-0.04206971824169159,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.22585626,0.0,26,-0.0119047611951828,-0.02414374053478241,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.22585626,0.0,26,-0.0119047611951828,-0.02414374053478241,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.24485,0.0,26,0.035714298486709595,-0.005150005221366882,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.26489443,1.0,26,0.0833333432674408,0.014894425868988037,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.28595844,1.0,26,0.130952388048172,0.035958439111709595,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.3079956,1.0,26,0.1785714328289032,0.05799558758735657,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33094397,1.0,26,0.2261904776096344,0.08094397187232971,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.35472563,1.0,26,0.273809552192688,0.10472562909126282,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.37924764,1.0,26,0.3214285969734192,0.12924763560295105,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.4044024,1.0,26,0.3690476417541504,0.15440240502357483,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.43006968,1.0,26,0.4166666865348816,0.1800696849822998,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.45611846,1.0,26,0.4642857313156128,0.20611846446990967,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.2622644,0.0,26,-0.4523809514939785,-0.2377355992794037,1.0
