block,div,thisN,thisTrialN,thisRepN,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_txt.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,shape_stim.started,stim.started,stim.stopped,shape_stim.stopped,stim_pos,stim_file_pos,valence,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,disp_order,disp_div,target_pos,anchor,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Lcoin.started,Rcoin.started,Lcross.started,Rcross.started,feedback.stopped,correct,outcome,Mcoin.started,Mcross.started,end_block.started,block_end_text.started,end_block.stopped,block_outcome,block_bonus,subj,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 84
5,-0.2,12,0,12,return,76.92326642,,,,['right'],[0.5868340419838205],[0.8832526250043884],return,1.566855792,,0,4,4,4,12,0,12,0,1542.150435,,,,,,,,,1542.143453,1543.047229,1544.345043,1544.037939,-0.256268902,0.7,pen,1544.338514,1545.58656,1545.58656,1545.58656,1545.58656,1545.58656,1545.58656,1545.58656,1547.172664,rew_pen,0.2,0.256268902,-0.246450696,"[-0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.236, -0.226, -0.216, -0.206, -0.196, -0.186, -0.176, -0.166, -0.156, -0.146, -0.136, -0.126, -0.116, -0.106, -0.096, -0.086, -0.076, -0.066, -0.056, -0.046, -0.036, -0.026, -0.016, -0.006, 0.004, 0.014, 0.024, 0.034, 0.044, 0.054, 0.064, 0.074, 0.084, 0.094, 0.104, 0.114, 0.124, 0.134, 0.144, 0.154, 0.164, 0.174, 0.184, 0.194, 0.204, 0.214, 0.224, 0.234, 0.244, 0.254, 0.264, 0.274, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284]",,,['right'],[0.5868340419838205],[0.8832526250043884],return,1.566855792,,1547.279539,1547.288498,,,,,1548.671013,1,1,1547.288498,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,13,0,13,return,76.92326642,,,,['left'],[0.5765393750043586],[0.6270460829837248],return,1.422148958,,0,4,4,4,13,0,13,0,1548.784326,,,,,,,,,1548.777389,1549.680659,1551.032436,1550.670893,-0.000646264,2,rew,1551.025521,1552.23792,1552.23792,1552.23792,1552.23792,1552.23792,1552.23792,1552.23792,1553.672877,pen_rew,-0.2,-0.000646264,0.216154383,"[0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.206, 0.196, 0.186, 0.176, 0.166, 0.156, 0.146, 0.136, 0.126, 0.116, 0.106, 0.096, 0.086, 0.076, 0.066, 0.056, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.144, -0.154, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164, -0.164]",,,['left'],[0.5765393750043586],[0.6270460829837248],return,1.422148958,,1553.78196,1553.79063,1553.79063,1553.79063,,,1555.171267,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,14,0,14,return,76.92326642,,,,['left'],[0.4426804590038955],[0.8873591249575838],return,1.428158042,,0,4,4,4,14,0,14,0,1555.2837,,,,,,,,,1555.276396,1556.181614,1557.478496,1557.171329,-0.329170075,0.4,pen,1557.470217,1558.719338,1558.719338,1558.719338,1558.719338,1558.719338,1558.719338,1558.719338,1560.153723,pen_rew,-0.2,-0.329170075,0.245986027,"[0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.246, 0.236, 0.226, 0.216, 0.206, 0.196, 0.186, 0.176, 0.166, 0.156, 0.146, 0.136, 0.126, 0.116, 0.106, 0.096, 0.086, 0.076, 0.066, 0.056, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.144, -0.154, -0.164, -0.174, -0.184, -0.194, -0.204, -0.214, -0.224, -0.234, -0.244, -0.254, -0.264, -0.274, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284]",,,['left'],[0.4426804590038955],[0.8873591249575838],return,1.428158042,,1560.263619,1560.27223,,,,,1561.638157,1,1,1560.27223,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,15,0,15,return,76.92326642,,,,['left'],[0.5655169589444995],[0.11120870802551508],return,0.799542875,,0,4,4,4,15,0,15,0,1561.928299,,,,,,,,,1561.922067,1562.696763,,1563.648459,-0.292087853,0.5,pen,1563.950824,1565.189153,1565.189153,1565.189153,1565.189153,1565.189153,1565.189153,1565.189153,1566.006099,pen_rew,-0.2,-0.292087853,-0.232449725,"[-0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.242, -0.252, -0.262, -0.272, -0.282, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292, -0.292]",,,['left'],[0.5655169589444995],[0.11120870802551508],return,0.799542875,,1566.107529,1566.116637,,,,,1567.504679,1,1,1566.116637,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,16,0,16,return,76.92326642,,,,['left'],[0.4083761250367388],[0.7792107500135899],return,1.240016125,,0,4,4,4,16,0,16,0,1567.750957,,,,,,,,,1567.744926,1568.547625,,1569.515055,-0.092915424,1.5,rew,1569.813989,1571.060227,1571.060227,1571.060227,1571.060227,1571.060227,1571.060227,1571.060227,1572.305868,pen_rew,-0.2,-0.092915424,0.195935347,"[0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.186, 0.176, 0.166, 0.156, 0.146, 0.136, 0.126, 0.116, 0.106, 0.096, 0.086, 0.076, 0.066, 0.056, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.144, -0.154, -0.164, -0.174, -0.184, -0.194, -0.204, -0.214, -0.224, -0.234, -0.244, -0.254, -0.264, -0.274, -0.274, -0.274, -0.274, -0.274]",,,['left'],[0.4083761250367388],[0.7792107500135899],return,1.240016125,,1572.416283,1572.425423,,,,,1573.804696,-1,-1,1572.425423,1572.425423,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,17,0,17,return,76.92326642,,,,['left'],[0.37219295802060515],[0.8151678330032155],return,1.260746875,,0,4,4,4,17,0,17,0,1574.049255,,,,,,,,,1574.043176,1574.848775,,1575.815311,-0.396358988,0,pen,1576.11662,1577.357246,1577.357246,1577.357246,1577.357246,1577.357246,1577.357246,1577.357246,1578.620757,pen_rew,-0.2,-0.396358988,0.241433293,"[0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.241, 0.231, 0.221, 0.211, 0.201, 0.191, 0.181, 0.171, 0.161, 0.151, 0.141, 0.131, 0.121, 0.111, 0.101, 0.091, 0.081, 0.071, 0.061, 0.051, 0.041, 0.031, 0.021, 0.011, 0.001, -0.009, -0.019, -0.029, -0.039, -0.049, -0.059, -0.069, -0.079, -0.089, -0.099, -0.109, -0.119, -0.129, -0.139, -0.149, -0.159, -0.169, -0.179, -0.189, -0.199, -0.209, -0.219, -0.229, -0.239, -0.249, -0.249, -0.249, -0.249, -0.249, -0.249]",,,['left'],[0.37219295802060515],[0.8151678330032155],return,1.260746875,,1578.730733,1578.738827,,,,,1580.10484,1,1,1578.738827,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,18,0,18,return,76.92326642,,,,['right'],[0.4698235000250861],[0.29534829198382795],return,0.780618833,,0,4,4,4,18,0,18,0,1580.346423,,,,,,,,,1580.340616,1581.144343,,1582.115315,0.104957201,2.5,rew,1582.416949,1583.665109,1583.665109,1583.665109,1583.665109,1583.665109,1583.665109,1583.665109,1584.45297,pen_rew,-0.2,0.104957201,-0.161069158,"[-0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.161, -0.151, -0.141, -0.131, -0.121, -0.111, -0.101, -0.091, -0.081, -0.071, -0.061, -0.051, -0.041, -0.031, -0.021, -0.011, -0.001, 0.009, 0.019, 0.019, 0.019]",,,['right'],[0.4698235000250861],[0.29534829198382795],return,0.780618833,,1584.556479,1584.565169,1584.565169,1584.565169,,,1585.937821,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,19,0,19,return,76.92326642,,,,['left'],[0.394893541932106],[0.7712592500029132],return,1.186977334,,0,4,4,4,19,0,19,0,1586.181324,,,,,,,,,1586.175219,1586.979928,,1587.949176,-0.344465448,0.3,pen,1588.252699,1589.496846,1589.496846,1589.496846,1589.496846,1589.496846,1589.496846,1589.496846,1590.685994,pen_rew,-0.2,-0.344465448,0.189141901,"[0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.179, 0.169, 0.159, 0.149, 0.139, 0.129, 0.119, 0.109, 0.099, 0.089, 0.079, 0.069, 0.059, 0.049, 0.039, 0.029, 0.019, 0.009, -0.001, -0.011, -0.021, -0.031, -0.041, -0.051, -0.061, -0.071, -0.081, -0.091, -0.101, -0.111, -0.121, -0.131, -0.141, -0.151, -0.161, -0.171, -0.181, -0.191, -0.201, -0.211, -0.221, -0.231, -0.241, -0.251, -0.261, -0.271, -0.271, -0.271]",,,['left'],[0.394893541932106],[0.7712592500029132],return,1.186977334,,1590.791573,1590.799638,,,,,1592.171706,1,1,1590.799638,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,20,0,20,return,76.92326642,,,,"['left', 'right']","[0.37724354199599475, 0.7423320420784876]","[0.14757570810616016, 0.22795158298686147]",return,1.095094167,,0,4,4,4,20,0,20,0,1592.416349,,,,,,,,,1592.410077,1593.217782,,1594.181829,-0.365007186,0.2,pen,1594.537398,1595.743685,1595.743685,1595.743685,1595.743685,1595.743685,1595.743685,1595.743685,1596.857311,rew_pen,0.2,0.365007186,0.264819179,"[0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.265, 0.255, 0.245, 0.235, 0.225, 0.215, 0.205, 0.195, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.185, 0.195, 0.205, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.285, 0.295, 0.305, 0.315, 0.315, 0.315, 0.315, 0.315, 0.315, 0.315, 0.315, 0.315, 0.315]",,,"['left', 'right']","[0.37724354199599475, 0.7423320420784876]","[0.14757570810616016, 0.22795158298686147]",return,1.095094167,,1596.96584,1596.973476,,,,,1598.345418,1,1,1596.973476,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
5,-0.2,21,0,21,return,76.92326642,,,,"['right', 'right']","[0.4902388750342652, 0.7862131670117378]","[0.1272372918901965, 0.11590241699013859]",return,1.058537875,,0,4,4,4,21,0,21,0,1598.617729,,,,,,,,,1598.611756,1599.380463,,1600.349333,-0.044450631,1.8,rew,1600.650888,1601.891426,1601.891426,1601.891426,1601.891426,1601.891426,1601.891426,1601.891426,1602.95486,rew_pen,0.2,0.044450631,-0.080408575,"[-0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.07, -0.06, -0.05, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07]",,,"['right', 'right']","[0.4902388750342652, 0.7862131670117378]","[0.1272372918901965, 0.11590241699013859]",return,1.058537875,,1603.059922,1603.068776,1603.068776,1603.068776,,,1604.446943,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
