boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.5,b=0.50,0.095238097012043,1,1,0.0,0.2993467,0.0,9,-0.404761902987957,-0.2006533145904541
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.32042366,0.0,9,-0.3571428507566452,-0.1795763373374939
0.5,b=0.50,0.190476194024086,3,3,0.0,0.34225973,0.0,9,-0.309523805975914,-0.1577402651309967
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.36478508,0.0,9,-0.2619047611951828,-0.1352149248123169
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38791868,0.0,9,-0.2142857015132904,-0.11208131909370422
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41156873,0.0,9,-0.1666666567325592,-0.08843126893043518
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43563443,0.0,9,-0.119047611951828,-0.06436556577682495
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.46000722,0.0,9,-0.0714285671710968,-0.03999277949333191
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4845729,0.0,9,-0.0238095223903656,-0.015427112579345703
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50921327,1.0,9,0.02380955219268799,0.009213268756866455
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53380895,1.0,9,0.07142859697341919,0.03380894660949707
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55824137,1.0,9,0.11904764175415039,0.05824136734008789
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.582395,1.0,9,0.1666666865348816,0.08239501714706421
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6061598,1.0,9,0.2142857313156128,0.10615980625152588
0.5,b=0.50,0.761904776096344,15,15,1.0,0.6294327,1.0,9,0.261904776096344,0.12943267822265625
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.6521196,1.0,9,0.3095238208770752,0.15211957693099976
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6741366,1.0,9,0.3571428656578064,0.17413657903671265
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.695411,1.0,9,0.4047619104385376,0.19541102647781372
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.7158818,1.0,9,0.4523809552192688,0.2158818244934082
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5293144,0.0,9,-0.4642857015132904,-0.22068560123443604
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.55378544,0.0,9,-0.4166666567325592,-0.19621455669403076
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5779986,0.0,9,-0.369047611951828,-0.1720014214515686
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.60184246,0.0,9,-0.3214285671710968,-0.14815753698349
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6252127,0.0,9,-0.2738095223903656,-0.12478727102279663
0.75,b=0.75,0.523809552192688,5,5,0.0,0.64801353,0.0,9,-0.226190447807312,-0.10198646783828735
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.670159,0.0,9,-0.1785714030265808,-0.0798410177230835
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.6915743,0.0,9,-0.1309523582458496,-0.058425724506378174
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7121963,0.0,9,-0.08333331346511841,-0.037803709506988525
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7319738,0.0,9,-0.03571426868438721,-0.01802617311477661
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7508677,1.0,9,0.011904776096343994,0.0008677244186401367
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7508677,1.0,9,0.011904776096343994,0.0008677244186401367
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7688504,1.0,9,0.059523820877075195,0.018850386142730713
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7688504,1.0,9,0.059523820877075195,0.018850386142730713
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.78590494,1.0,9,0.1071428656578064,0.03590494394302368
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.78590494,1.0,9,0.1071428656578064,0.03590494394302368
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8020254,1.0,9,0.1547619104385376,0.05202537775039673
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8020254,1.0,9,0.1547619104385376,0.05202537775039673
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.81721425,1.0,9,0.2023809552192688,0.0672142505645752
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.81721425,1.0,9,0.2023809552192688,0.0672142505645752
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.18547773,0.0,10,-0.2023809514939785,-0.06452226638793945
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.18547773,0.0,10,-0.2023809514939785,-0.06452226638793945
0.25,b=0.25,0.095238097012043,2,1,0.0,0.19207932,0.0,10,-0.154761902987957,-0.057920679450035095
0.25,b=0.25,0.095238097012043,3,1,0.0,0.19207932,0.0,10,-0.154761902987957,-0.057920679450035095
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.19997747,0.0,10,-0.1071428507566452,-0.05002252757549286
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.19997747,0.0,10,-0.1071428507566452,-0.05002252757549286
0.25,b=0.25,0.190476194024086,6,3,0.0,0.2150284,0.0,10,-0.059523805975914,-0.03497159481048584
0.25,b=0.25,0.190476194024086,7,3,0.0,0.2150284,0.0,10,-0.059523805975914,-0.03497159481048584
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.23303863,0.0,10,-0.0119047611951828,-0.016961365938186646
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.23303863,0.0,10,-0.0119047611951828,-0.016961365938186646
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.252073,1.0,10,0.035714298486709595,0.0020729899406433105
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.27211043,1.0,10,0.0833333432674408,0.022110432386398315
0.25,b=0.25,0.380952388048172,12,7,1.0,0.29311645,1.0,10,0.130952388048172,0.04311645030975342
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.31504217,1.0,10,0.1785714328289032,0.0650421679019928
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33782423,1.0,10,0.2261904776096344,0.08782422542572021
0.25,b=0.25,0.523809552192688,15,10,1.0,0.36138454,1.0,10,0.273809552192688,0.11138454079627991
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.38563102,1.0,10,0.3214285969734192,0.1356310248374939
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.41045874,1.0,10,0.3690476417541504,0.1604587435722351
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.4357512,1.0,10,0.4166666865348816,0.18575119972229004
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.46138242,1.0,10,0.4642857313156128,0.2113824188709259
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26783365,0.0,10,-0.4523809514939785,-0.2321663498878479
0.5,b=0.50,0.095238097012043,1,1,0.0,0.28864044,0.0,10,-0.404761902987957,-0.21135956048965454
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3103784,0.0,10,-0.3571428507566452,-0.18962159752845764
0.5,b=0.50,0.190476194024086,3,3,0.0,0.33298713,0.0,10,-0.309523805975914,-0.16701287031173706
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35639164,0.0,10,-0.2619047611951828,-0.14360836148262024
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38050276,0.0,10,-0.2142857015132904,-0.11949723958969116
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40521806,0.0,10,-0.1666666567325592,-0.09478193521499634
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43042332,0.0,10,-0.119047611951828,-0.0695766806602478
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45599446,0.0,10,-0.0714285671710968,-0.04400554299354553
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48179966,0.0,10,-0.0238095223903656,-0.018200337886810303
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50770235,1.0,10,0.02380955219268799,0.007702350616455078
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5335638,1.0,10,0.07142859697341919,0.03356379270553589
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.559246,1.0,10,0.11904764175415039,0.0592460036277771
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.58461505,1.0,10,0.1666666865348816,0.08461505174636841
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6095434,1.0,10,0.2142857313156128,0.10954338312149048
0.5,b=0.50,0.761904776096344,15,15,1.0,0.6339125,1.0,10,0.261904776096344,0.13391250371932983
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.657615,1.0,10,0.3095238208770752,0.15761500597000122
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.68055624,1.0,10,0.3571428656578064,0.18055623769760132
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.7026554,1.0,10,0.4047619104385376,0.2026553750038147
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.723846,1.0,10,0.4523809552192688,0.22384601831436157
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5281594,0.0,10,-0.4642857015132904,-0.22184062004089355
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.55389047,0.0,10,-0.4166666567325592,-0.19610953330993652
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5793359,0.0,10,-0.369047611951828,-0.17066407203674316
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.60436666,0.0,10,-0.3214285671710968,-0.14563333988189697
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6288621,0.0,10,-0.2738095223903656,-0.12113791704177856
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6527125,0.0,10,-0.226190447807312,-0.09728747606277466
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6758203,0.0,10,-0.1785714030265808,-0.07417970895767212
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.69810164,0.0,10,-0.1309523582458496,-0.05189836025238037
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7194873,0.0,10,-0.08333331346511841,-0.030512690544128418
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7399224,0.0,10,-0.03571426868438721,-0.010077595710754395
0.75,b=0.75,0.761904776096344,10,10,1.0,0.75936663,1.0,10,0.011904776096343994,0.009366631507873535
0.75,b=0.75,0.761904776096344,11,10,1.0,0.75936663,1.0,10,0.011904776096343994,0.009366631507873535
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7777939,1.0,10,0.059523820877075195,0.02779388427734375
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7777939,1.0,10,0.059523820877075195,0.02779388427734375
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.79519045,1.0,10,0.1071428656578064,0.04519045352935791
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.79519045,1.0,10,0.1071428656578064,0.04519045352935791
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.81155515,1.0,10,0.1547619104385376,0.06155514717102051
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.81155515,1.0,10,0.1547619104385376,0.06155514717102051
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8268968,1.0,10,0.2023809552192688,0.0768967866897583
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8268968,1.0,10,0.2023809552192688,0.0768967866897583
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16093735,0.0,11,-0.2023809514939785,-0.0890626460313797
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16093735,0.0,11,-0.2023809514939785,-0.0890626460313797
0.25,b=0.25,0.095238097012043,2,1,0.0,0.17182669,0.0,11,-0.154761902987957,-0.07817330956459045
0.25,b=0.25,0.095238097012043,3,1,0.0,0.17182669,0.0,11,-0.154761902987957,-0.07817330956459045
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18682848,0.0,11,-0.1071428507566452,-0.06317152082920074
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18682848,0.0,11,-0.1071428507566452,-0.06317152082920074
0.25,b=0.25,0.190476194024086,6,3,0.0,0.20281929,0.0,11,-0.059523805975914,-0.04718071222305298
0.25,b=0.25,0.190476194024086,7,3,0.0,0.20281929,0.0,11,-0.059523805975914,-0.04718071222305298
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.2198088,0.0,11,-0.0119047611951828,-0.030191197991371155
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.2198088,0.0,11,-0.0119047611951828,-0.030191197991371155
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.23779692,0.0,11,0.035714298486709595,-0.01220308244228363
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.25677267,1.0,11,0.0833333432674408,0.006772667169570923
0.25,b=0.25,0.380952388048172,12,7,1.0,0.27671286,1.0,11,0.130952388048172,0.026712864637374878
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29758158,1.0,11,0.1785714328289032,0.04758158326148987
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.3193293,1.0,11,0.2261904776096344,0.06932929158210754
0.25,b=0.25,0.523809552192688,15,10,1.0,0.34189275,1.0,11,0.273809552192688,0.09189274907112122
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.36519516,1.0,11,0.3214285969734192,0.11519515514373779
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.38914663,1.0,11,0.3690476417541504,0.139146625995636
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41364542,1.0,11,0.4166666865348816,0.1636454164981842
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4385791,1.0,11,0.4642857313156128,0.18857911229133606
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.27516863,0.0,11,-0.4523809514939785,-0.22483137249946594
0.5,b=0.50,0.095238097012043,1,1,0.0,0.29145297,0.0,11,-0.404761902987957,-0.20854702591896057
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.31090283,0.0,11,-0.3571428507566452,-0.18909716606140137
0.5,b=0.50,0.190476194024086,3,3,0.0,0.3331623,0.0,11,-0.309523805975914,-0.1668376922607422
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35619175,0.0,11,-0.2619047611951828,-0.1438082456588745
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.37990612,0.0,11,-0.2142857015132904,-0.12009388208389282
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.4042081,0.0,11,-0.1666666567325592,-0.09579190611839294
0.5,b=0.50,0.380952388048172,7,7,0.0,0.42898914,0.0,11,-0.119047611951828,-0.07101085782051086
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4541314,0.0,11,-0.0714285671710968,-0.04586860537528992
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4795098,0.0,11,-0.0238095223903656,-0.020490199327468872
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50499445,1.0,11,0.02380955219268799,0.004994451999664307
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53045315,1.0,11,0.07142859697341919,0.030453145503997803
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5557543,1.0,11,0.11904764175415039,0.05575430393218994
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5807696,1.0,11,0.1666666865348816,0.0807695984840393
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.60537654,1.0,11,0.2142857313156128,0.10537654161453247
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62946063,1.0,11,0.261904776096344,0.1294606328010559
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65291756,1.0,11,0.3095238208770752,0.15291756391525269
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6756547,1.0,11,0.3571428656578064,0.17565470933914185
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.69759226,1.0,11,0.4047619104385376,0.19759225845336914
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.7156632,1.0,11,0.4523809552192688,0.21566319465637207
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.54609436,0.0,11,-0.4642857015132904,-0.2039056420326233
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.571234,0.0,11,-0.4166666567325592,-0.17876601219177246
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5960112,0.0,11,-0.369047611951828,-0.153988778591156
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6203084,0.0,11,-0.3214285671710968,-0.12969160079956055
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.64401704,0.0,11,-0.2738095223903656,-0.1059829592704773
0.75,b=0.75,0.523809552192688,5,5,0.0,0.66704,0.0,11,-0.226190447807312,-0.08296000957489014
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.68929225,0.0,11,-0.1785714030265808,-0.06070774793624878
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7107024,0.0,11,-0.1309523582458496,-0.03929758071899414
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.73121244,0.0,11,-0.08333331346511841,-0.01878756284713745
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7507783,1.0,11,-0.03571426868438721,0.0007783174514770508
0.75,b=0.75,0.761904776096344,10,10,1.0,0.76936924,1.0,11,0.011904776096343994,0.01936924457550049
0.75,b=0.75,0.761904776096344,11,10,1.0,0.76936924,1.0,11,0.011904776096343994,0.01936924457550049
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.78696674,1.0,11,0.059523820877075195,0.03696674108505249
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.78696674,1.0,11,0.059523820877075195,0.03696674108505249
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.801075,1.0,11,0.1071428656578064,0.051074981689453125
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.801075,1.0,11,0.1071428656578064,0.051074981689453125
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.81355774,1.0,11,0.1547619104385376,0.06355774402618408
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.81355774,1.0,11,0.1547619104385376,0.06355774402618408
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8254279,1.0,11,0.2023809552192688,0.07542788982391357
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8254279,1.0,11,0.2023809552192688,0.07542788982391357
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.1510491,0.0,12,-0.2023809514939785,-0.09895089268684387
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.1510491,0.0,12,-0.2023809514939785,-0.09895089268684387
0.25,b=0.25,0.095238097012043,2,1,0.0,0.16467942,0.0,12,-0.154761902987957,-0.08532057702541351
0.25,b=0.25,0.095238097012043,3,1,0.0,0.16467942,0.0,12,-0.154761902987957,-0.08532057702541351
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.17928001,0.0,12,-0.1071428507566452,-0.07071998715400696
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.17928001,0.0,12,-0.1071428507566452,-0.07071998715400696
0.25,b=0.25,0.190476194024086,6,3,0.0,0.19487306,0.0,12,-0.059523805975914,-0.05512693524360657
0.25,b=0.25,0.190476194024086,7,3,0.0,0.19487306,0.0,12,-0.059523805975914,-0.05512693524360657
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21147288,0.0,12,-0.0119047611951828,-0.03852711617946625
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21147288,0.0,12,-0.0119047611951828,-0.03852711617946625
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.22908443,0.0,12,0.035714298486709595,-0.020915567874908447
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.24770193,0.0,12,0.0833333432674408,-0.0022980719804763794
0.25,b=0.25,0.380952388048172,12,7,1.0,0.26730776,1.0,12,0.130952388048172,0.017307758331298828
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.28787166,1.0,12,0.1785714328289032,0.03787165880203247
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.30934957,1.0,12,0.2261904776096344,0.05934956669807434
0.25,b=0.25,0.523809552192688,15,10,1.0,0.33168364,1.0,12,0.273809552192688,0.08168363571166992
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.3548017,1.0,12,0.3214285969734192,0.1048017144203186
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.3786183,1.0,12,0.3690476417541504,0.1286182999610901
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.4030349,1.0,12,0.4166666865348816,0.15303489565849304
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.42794174,1.0,12,0.4642857313156128,0.17794173955917358
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26778135,0.0,12,-0.4523809514939785,-0.2322186529636383
0.5,b=0.50,0.095238097012043,1,1,0.0,0.28836733,0.0,12,-0.404761902987957,-0.21163266897201538
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3098662,0.0,12,-0.3571428507566452,-0.19013381004333496
0.5,b=0.50,0.190476194024086,3,3,0.0,0.33221954,0.0,12,-0.309523805975914,-0.16778045892715454
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35535514,0.0,12,-0.2619047611951828,-0.1446448564529419
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.37918705,0.0,12,-0.2142857015132904,-0.12081295251846313
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40361655,0.0,12,-0.1666666567325592,-0.09638345241546631
0.5,b=0.50,0.380952388048172,7,7,0.0,0.4285335,0.0,12,-0.119047611951828,-0.07146650552749634
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4538181,0.0,12,-0.0714285671710968,-0.04618188738822937
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.47934332,0.0,12,-0.0238095223903656,-0.020656675100326538
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50497675,1.0,12,0.02380955219268799,0.004976749420166016
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53058416,1.0,12,0.07142859697341919,0.03058415651321411
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5560314,1.0,12,0.11904764175415039,0.05603140592575073
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.58118814,1.0,12,0.1666666865348816,0.0811881422996521
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6059296,1.0,12,0.2142857313156128,0.10592961311340332
0.5,b=0.50,0.761904776096344,15,15,1.0,0.63013965,1.0,12,0.261904776096344,0.13013964891433716
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65371233,1.0,12,0.3095238208770752,0.15371233224868774
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6765538,1.0,12,0.3571428656578064,0.17655378580093384
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.69858325,1.0,12,0.4047619104385376,0.19858324527740479
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.71973395,1.0,12,0.4523809552192688,0.21973395347595215
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5566279,0.0,12,-0.4642857015132904,-0.19337207078933716
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.58177626,0.0,12,-0.4166666567325592,-0.16822373867034912
0.75,b=0.75,0.380952388048172,2,2,0.0,0.6065066,0.0,12,-0.369047611951828,-0.1434934139251709
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6307027,0.0,12,-0.3214285671710968,-0.1192973256111145
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6542592,0.0,12,-0.2738095223903656,-0.09574079513549805
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6770824,0.0,12,-0.226190447807312,-0.07291758060455322
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6990919,0.0,12,-0.1785714030265808,-0.05090808868408203
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7202212,0.0,12,-0.1309523582458496,-0.029778778553009033
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.74041766,0.0,12,-0.08333331346511841,-0.009582340717315674
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.75964284,1.0,12,-0.03571426868438721,0.009642839431762695
0.75,b=0.75,0.761904776096344,10,10,1.0,0.77787125,1.0,12,0.011904776096343994,0.027871251106262207
0.75,b=0.75,0.761904776096344,11,10,1.0,0.77787125,1.0,12,0.011904776096343994,0.027871251106262207
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.79509014,1.0,12,0.059523820877075195,0.04509013891220093
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.79509014,1.0,12,0.059523820877075195,0.04509013891220093
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.8112981,1.0,12,0.1071428656578064,0.06129807233810425
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.8112981,1.0,12,0.1071428656578064,0.06129807233810425
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8265038,1.0,12,0.1547619104385376,0.07650381326675415
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8265038,1.0,12,0.1547619104385376,0.07650381326675415
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8407247,1.0,12,0.2023809552192688,0.09072470664978027
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8407247,1.0,12,0.2023809552192688,0.09072470664978027
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.17384918,0.0,13,-0.2023809514939785,-0.0761508196592331
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.17384918,0.0,13,-0.2023809514939785,-0.0761508196592331
0.25,b=0.25,0.095238097012043,2,1,0.0,0.18792918,0.0,13,-0.154761902987957,-0.0620708167552948
0.25,b=0.25,0.095238097012043,3,1,0.0,0.18792918,0.0,13,-0.154761902987957,-0.0620708167552948
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.20286945,0.0,13,-0.1071428507566452,-0.04713055491447449
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.20286945,0.0,13,-0.1071428507566452,-0.04713055491447449
0.25,b=0.25,0.190476194024086,6,3,0.0,0.21867765,0.0,13,-0.059523805975914,-0.03132234513759613
0.25,b=0.25,0.190476194024086,7,3,0.0,0.21867765,0.0,13,-0.059523805975914,-0.03132234513759613
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.235354,0.0,13,-0.0119047611951828,-0.014645993709564209
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.235354,0.0,13,-0.0119047611951828,-0.014645993709564209
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.25289044,1.0,13,0.035714298486709595,0.0028904378414154053
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.27126998,1.0,13,0.0833333432674408,0.02126997709274292
0.25,b=0.25,0.380952388048172,12,7,1.0,0.29046598,1.0,13,0.130952388048172,0.040465980768203735
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.31044167,1.0,13,0.1785714328289032,0.060441672801971436
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33114997,1.0,13,0.2261904776096344,0.08114996552467346
0.25,b=0.25,0.523809552192688,15,10,1.0,0.35253337,1.0,13,0.273809552192688,0.10253337025642395
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.37452447,1.0,13,0.3214285969734192,0.12452447414398193
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.3970461,1.0,13,0.3690476417541504,0.14704608917236328
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.42001262,1.0,13,0.4166666865348816,0.17001262307167053
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4433308,1.0,13,0.4642857313156128,0.1933307945728302
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.28408772,0.0,13,-0.4523809514939785,-0.21591228246688843
0.5,b=0.50,0.095238097012043,1,1,0.0,0.3038126,0.0,13,-0.404761902987957,-0.19618740677833557
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.32428667,0.0,13,-0.3571428507566452,-0.17571333050727844
