boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,rep,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.25,b=0.25,0.725,19,14,1.0,9,0.55777866,1.0,25,0.475,0.30777865648269653
0.25,b=0.25,0.725,19,14,1.0,3,0.55777866,1.0,25,0.475,0.30777865648269653
0.25,b=0.25,0.725,19,14,1.0,8,0.55777866,1.0,25,0.475,0.30777865648269653
0.5,b=0.50,0.725,14,14,1.0,9,0.7006396,1.0,25,0.22499999999999998,0.20063960552215576
0.5,b=0.50,0.725,14,14,1.0,3,0.7006396,1.0,25,0.22499999999999998,0.20063960552215576
0.5,b=0.50,0.725,14,14,1.0,8,0.7006396,1.0,25,0.22499999999999998,0.20063960552215576
0.75,b=0.75,0.975,19,14,1.0,0,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.75,b=0.75,0.975,19,14,1.0,2,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.75,b=0.75,0.975,18,14,1.0,3,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.75,b=0.75,0.975,19,14,1.0,9,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.75,b=0.75,0.975,18,14,1.0,0,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.75,b=0.75,0.975,18,14,1.0,1,0.94180524,1.0,25,0.22499999999999998,0.19180524349212646
0.5,b=0.50,0.7749999999999999,15,15,1.0,9,0.73106265,1.0,25,0.2749999999999999,0.231062650680542
0.5,b=0.50,0.7749999999999999,15,15,1.0,3,0.73106265,1.0,25,0.2749999999999999,0.231062650680542
0.5,b=0.50,0.7749999999999999,15,15,1.0,8,0.73106265,1.0,25,0.2749999999999999,0.231062650680542
0.5,b=0.50,0.825,16,16,1.0,9,0.7503605,1.0,25,0.32499999999999996,0.25036048889160156
0.5,b=0.50,0.825,16,16,1.0,3,0.7503605,1.0,25,0.32499999999999996,0.25036048889160156
0.5,b=0.50,0.825,16,16,1.0,8,0.7503605,1.0,25,0.32499999999999996,0.25036048889160156
0.5,b=0.50,0.875,17,17,1.0,9,0.7673767,1.0,25,0.375,0.26737672090530396
0.5,b=0.50,0.875,17,17,1.0,3,0.7673767,1.0,25,0.375,0.26737672090530396
0.5,b=0.50,0.875,17,17,1.0,8,0.7673767,1.0,25,0.375,0.26737672090530396
0.5,b=0.50,0.9249999999999999,18,18,1.0,9,0.7726306,1.0,25,0.42499999999999993,0.27263057231903076
0.5,b=0.50,0.9249999999999999,18,18,1.0,3,0.7726306,1.0,25,0.42499999999999993,0.27263057231903076
0.5,b=0.50,0.9249999999999999,18,18,1.0,8,0.7726306,1.0,25,0.42499999999999993,0.27263057231903076
0.5,b=0.50,0.975,19,19,1.0,9,0.7778845,1.0,25,0.475,0.27788448333740234
0.5,b=0.50,0.975,19,19,1.0,3,0.7778845,1.0,25,0.475,0.27788448333740234
0.5,b=0.50,0.975,19,19,1.0,8,0.7778845,1.0,25,0.475,0.27788448333740234
0.25,b=0.25,0.025,1,0,0.0,0,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.25,b=0.25,0.025,1,0,0.0,2,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.25,b=0.25,0.025,0,0,0.0,3,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.25,b=0.25,0.025,1,0,0.0,9,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.25,b=0.25,0.025,0,0,0.0,0,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.25,b=0.25,0.025,0,0,0.0,1,0.089813225,0.0,26,-0.225,-0.1601867750287056
0.5,b=0.50,0.025,0,0,0.0,9,0.16665056,0.0,26,-0.475,-0.33334943652153015
0.5,b=0.50,0.025,0,0,0.0,3,0.16665056,0.0,26,-0.475,-0.33334943652153015
0.5,b=0.50,0.025,0,0,0.0,8,0.16665056,0.0,26,-0.475,-0.33334943652153015
0.75,b=0.75,0.27499999999999997,0,0,0.0,9,0.42444092,0.0,26,-0.47500000000000003,-0.3255590796470642
0.75,b=0.75,0.27499999999999997,0,0,0.0,3,0.42444092,0.0,26,-0.47500000000000003,-0.3255590796470642
0.75,b=0.75,0.27499999999999997,0,0,0.0,8,0.42444092,0.0,26,-0.47500000000000003,-0.3255590796470642
0.25,b=0.25,0.075,3,1,0.0,0,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.25,b=0.25,0.075,3,1,0.0,2,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.25,b=0.25,0.075,2,1,0.0,3,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.25,b=0.25,0.075,3,1,0.0,9,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.25,b=0.25,0.075,2,1,0.0,0,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.25,b=0.25,0.075,2,1,0.0,1,0.12600382,0.0,26,-0.175,-0.12399618327617645
0.5,b=0.50,0.075,1,1,0.0,9,0.20284118,0.0,26,-0.425,-0.2971588224172592
0.5,b=0.50,0.075,1,1,0.0,3,0.20284118,0.0,26,-0.425,-0.2971588224172592
0.5,b=0.50,0.075,1,1,0.0,8,0.20284118,0.0,26,-0.425,-0.2971588224172592
0.75,b=0.75,0.325,1,1,0.0,9,0.46063152,0.0,26,-0.425,-0.28936848044395447
0.75,b=0.75,0.325,1,1,0.0,3,0.46063152,0.0,26,-0.425,-0.28936848044395447
0.75,b=0.75,0.325,1,1,0.0,8,0.46063152,0.0,26,-0.425,-0.28936848044395447
0.25,b=0.25,0.125,5,2,0.0,0,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.25,b=0.25,0.125,5,2,0.0,2,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.25,b=0.25,0.125,4,2,0.0,3,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.25,b=0.25,0.125,5,2,0.0,9,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.25,b=0.25,0.125,4,2,0.0,0,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.25,b=0.25,0.125,4,2,0.0,1,0.1621944,0.0,26,-0.125,-0.0878055989742279
0.5,b=0.50,0.125,2,2,0.0,9,0.23903178,0.0,26,-0.375,-0.2609682232141495
0.5,b=0.50,0.125,2,2,0.0,3,0.23903178,0.0,26,-0.375,-0.2609682232141495
0.5,b=0.50,0.125,2,2,0.0,8,0.23903178,0.0,26,-0.375,-0.2609682232141495
0.75,b=0.75,0.375,2,2,0.0,9,0.49682215,0.0,26,-0.375,-0.25317785143852234
0.75,b=0.75,0.375,2,2,0.0,3,0.49682215,0.0,26,-0.375,-0.25317785143852234
0.75,b=0.75,0.375,2,2,0.0,8,0.49682215,0.0,26,-0.375,-0.25317785143852234
0.25,b=0.25,0.175,7,3,0.0,0,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.25,b=0.25,0.175,7,3,0.0,2,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.25,b=0.25,0.175,6,3,0.0,3,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.25,b=0.25,0.175,7,3,0.0,9,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.25,b=0.25,0.175,6,3,0.0,0,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.25,b=0.25,0.175,6,3,0.0,1,0.19838503,0.0,26,-0.07500000000000001,-0.051614969968795776
0.5,b=0.50,0.175,3,3,0.0,9,0.27522236,0.0,26,-0.325,-0.22477763891220093
0.5,b=0.50,0.175,3,3,0.0,3,0.27522236,0.0,26,-0.325,-0.22477763891220093
0.5,b=0.50,0.175,3,3,0.0,8,0.27522236,0.0,26,-0.325,-0.22477763891220093
0.75,b=0.75,0.425,3,3,0.0,9,0.53301275,0.0,26,-0.325,-0.2169872522354126
0.75,b=0.75,0.425,3,3,0.0,3,0.53301275,0.0,26,-0.325,-0.2169872522354126
0.75,b=0.75,0.425,3,3,0.0,8,0.53301275,0.0,26,-0.325,-0.2169872522354126
0.25,b=0.25,0.22499999999999998,9,4,0.0,0,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.25,b=0.25,0.22499999999999998,9,4,0.0,2,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.25,b=0.25,0.22499999999999998,8,4,0.0,3,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.25,b=0.25,0.22499999999999998,9,4,0.0,9,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.25,b=0.25,0.22499999999999998,8,4,0.0,0,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.25,b=0.25,0.22499999999999998,8,4,0.0,1,0.23457561,0.0,26,-0.025000000000000022,-0.015424385666847229
0.5,b=0.50,0.22499999999999998,4,4,0.0,9,0.311413,0.0,26,-0.275,-0.1885870099067688
0.5,b=0.50,0.22499999999999998,4,4,0.0,3,0.311413,0.0,26,-0.275,-0.1885870099067688
0.5,b=0.50,0.22499999999999998,4,4,0.0,8,0.311413,0.0,26,-0.275,-0.1885870099067688
0.75,b=0.75,0.475,4,4,0.0,9,0.5692033,0.0,26,-0.275,-0.18079668283462524
0.75,b=0.75,0.475,4,4,0.0,3,0.5692033,0.0,26,-0.275,-0.18079668283462524
0.75,b=0.75,0.475,4,4,0.0,8,0.5692033,0.0,26,-0.275,-0.18079668283462524
0.25,b=0.25,0.27499999999999997,10,5,1.0,9,0.27076623,1.0,26,0.024999999999999967,0.020766228437423706
0.25,b=0.25,0.27499999999999997,10,5,1.0,3,0.27076623,1.0,26,0.024999999999999967,0.020766228437423706
0.25,b=0.25,0.27499999999999997,10,5,1.0,8,0.27076623,1.0,26,0.024999999999999967,0.020766228437423706
0.5,b=0.50,0.27499999999999997,5,5,0.0,9,0.34760362,0.0,26,-0.22500000000000003,-0.15239638090133667
0.5,b=0.50,0.27499999999999997,5,5,0.0,3,0.34760362,0.0,26,-0.22500000000000003,-0.15239638090133667
0.5,b=0.50,0.27499999999999997,5,5,0.0,8,0.34760362,0.0,26,-0.22500000000000003,-0.15239638090133667
0.75,b=0.75,0.5249999999999999,5,5,0.0,9,0.60539395,0.0,26,-0.2250000000000001,-0.14460605382919312
0.75,b=0.75,0.5249999999999999,5,5,0.0,3,0.60539395,0.0,26,-0.2250000000000001,-0.14460605382919312
0.75,b=0.75,0.5249999999999999,5,5,0.0,8,0.60539395,0.0,26,-0.2250000000000001,-0.14460605382919312
0.25,b=0.25,0.325,11,6,1.0,9,0.30695683,1.0,26,0.07500000000000001,0.05695682764053345
0.25,b=0.25,0.325,11,6,1.0,3,0.30695683,1.0,26,0.07500000000000001,0.05695682764053345
0.25,b=0.25,0.325,11,6,1.0,8,0.30695683,1.0,26,0.07500000000000001,0.05695682764053345
0.5,b=0.50,0.325,6,6,0.0,9,0.3837942,0.0,26,-0.175,-0.11620581150054932
0.5,b=0.50,0.325,6,6,0.0,3,0.3837942,0.0,26,-0.175,-0.11620581150054932
0.5,b=0.50,0.325,6,6,0.0,8,0.3837942,0.0,26,-0.175,-0.11620581150054932
0.75,b=0.75,0.575,6,6,0.0,9,0.6415846,0.0,26,-0.17500000000000004,-0.10841542482376099
0.75,b=0.75,0.575,6,6,0.0,3,0.6415846,0.0,26,-0.17500000000000004,-0.10841542482376099
0.75,b=0.75,0.575,6,6,0.0,8,0.6415846,0.0,26,-0.17500000000000004,-0.10841542482376099
0.25,b=0.25,0.375,12,7,1.0,9,0.34314746,1.0,26,0.125,0.09314745664596558
0.25,b=0.25,0.375,12,7,1.0,3,0.34314746,1.0,26,0.125,0.09314745664596558
0.25,b=0.25,0.375,12,7,1.0,8,0.34314746,1.0,26,0.125,0.09314745664596558
0.5,b=0.50,0.375,7,7,0.0,9,0.41998476,0.0,26,-0.125,-0.08001524209976196
0.5,b=0.50,0.375,7,7,0.0,3,0.41998476,0.0,26,-0.125,-0.08001524209976196
0.5,b=0.50,0.375,7,7,0.0,8,0.41998476,0.0,26,-0.125,-0.08001524209976196
0.75,b=0.75,0.625,7,7,0.0,9,0.67777514,0.0,26,-0.125,-0.07222485542297363
0.75,b=0.75,0.625,7,7,0.0,3,0.67777514,0.0,26,-0.125,-0.07222485542297363
0.75,b=0.75,0.625,7,7,0.0,8,0.67777514,0.0,26,-0.125,-0.07222485542297363
0.25,b=0.25,0.425,13,8,1.0,9,0.37933803,1.0,26,0.175,0.12933802604675293
0.25,b=0.25,0.425,13,8,1.0,3,0.37933803,1.0,26,0.175,0.12933802604675293
0.25,b=0.25,0.425,13,8,1.0,8,0.37933803,1.0,26,0.175,0.12933802604675293
0.5,b=0.50,0.425,8,8,0.0,9,0.4561754,0.0,26,-0.07500000000000001,-0.043824613094329834
0.5,b=0.50,0.425,8,8,0.0,3,0.4561754,0.0,26,-0.07500000000000001,-0.043824613094329834
0.5,b=0.50,0.425,8,8,0.0,8,0.4561754,0.0,26,-0.07500000000000001,-0.043824613094329834
0.75,b=0.75,0.6749999999999999,8,8,0.0,9,0.7139658,0.0,26,-0.07500000000000007,-0.036034226417541504
0.75,b=0.75,0.6749999999999999,8,8,0.0,3,0.7139658,0.0,26,-0.07500000000000007,-0.036034226417541504
0.75,b=0.75,0.6749999999999999,8,8,0.0,8,0.7139658,0.0,26,-0.07500000000000007,-0.036034226417541504
0.25,b=0.25,0.475,14,9,1.0,9,0.41552863,1.0,26,0.22499999999999998,0.16552862524986267
0.25,b=0.25,0.475,14,9,1.0,3,0.41552863,1.0,26,0.22499999999999998,0.16552862524986267
0.25,b=0.25,0.475,14,9,1.0,8,0.41552863,1.0,26,0.22499999999999998,0.16552862524986267
0.5,b=0.50,0.475,9,9,0.0,9,0.492366,0.0,26,-0.025000000000000022,-0.007634013891220093
0.5,b=0.50,0.475,9,9,0.0,3,0.492366,0.0,26,-0.025000000000000022,-0.007634013891220093
0.5,b=0.50,0.475,9,9,0.0,8,0.492366,0.0,26,-0.025000000000000022,-0.007634013891220093
0.75,b=0.75,0.725,9,9,0.0,9,0.7501564,1.0,26,-0.025000000000000022,0.000156402587890625
0.75,b=0.75,0.725,9,9,0.0,3,0.7501564,1.0,26,-0.025000000000000022,0.000156402587890625
0.75,b=0.75,0.725,9,9,0.0,8,0.7501564,1.0,26,-0.025000000000000022,0.000156402587890625
0.25,b=0.25,0.5249999999999999,15,10,1.0,9,0.45171922,1.0,26,0.2749999999999999,0.2017192244529724
0.25,b=0.25,0.5249999999999999,15,10,1.0,3,0.45171922,1.0,26,0.2749999999999999,0.2017192244529724
0.25,b=0.25,0.5249999999999999,15,10,1.0,8,0.45171922,1.0,26,0.2749999999999999,0.2017192244529724
0.5,b=0.50,0.5249999999999999,10,10,1.0,9,0.5285566,1.0,26,0.02499999999999991,0.02855658531188965
0.5,b=0.50,0.5249999999999999,10,10,1.0,3,0.5285566,1.0,26,0.02499999999999991,0.02855658531188965
0.5,b=0.50,0.5249999999999999,10,10,1.0,8,0.5285566,1.0,26,0.02499999999999991,0.02855658531188965
0.75,b=0.75,0.7749999999999999,11,10,1.0,0,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.75,b=0.75,0.7749999999999999,11,10,1.0,2,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.75,b=0.75,0.7749999999999999,10,10,1.0,3,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.75,b=0.75,0.7749999999999999,11,10,1.0,9,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.75,b=0.75,0.7749999999999999,10,10,1.0,0,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.75,b=0.75,0.7749999999999999,10,10,1.0,1,0.7863469,1.0,26,0.02499999999999991,0.0363469123840332
0.25,b=0.25,0.575,16,11,1.0,9,0.48790985,1.0,26,0.32499999999999996,0.23790985345840454
0.25,b=0.25,0.575,16,11,1.0,3,0.48790985,1.0,26,0.32499999999999996,0.23790985345840454
0.25,b=0.25,0.575,16,11,1.0,8,0.48790985,1.0,26,0.32499999999999996,0.23790985345840454
0.5,b=0.50,0.575,11,11,1.0,9,0.56474715,1.0,26,0.07499999999999996,0.064747154712677
0.5,b=0.50,0.575,11,11,1.0,3,0.56474715,1.0,26,0.07499999999999996,0.064747154712677
0.5,b=0.50,0.575,11,11,1.0,8,0.56474715,1.0,26,0.07499999999999996,0.064747154712677
0.75,b=0.75,0.825,13,11,1.0,0,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.75,b=0.75,0.825,13,11,1.0,2,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.75,b=0.75,0.825,12,11,1.0,3,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.75,b=0.75,0.825,13,11,1.0,9,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.75,b=0.75,0.825,12,11,1.0,0,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.75,b=0.75,0.825,12,11,1.0,1,0.8225376,1.0,26,0.07499999999999996,0.07253760099411011
0.25,b=0.25,0.625,17,12,1.0,9,0.5241004,1.0,26,0.375,0.2741004228591919
0.25,b=0.25,0.625,17,12,1.0,3,0.5241004,1.0,26,0.375,0.2741004228591919
0.25,b=0.25,0.625,17,12,1.0,8,0.5241004,1.0,26,0.375,0.2741004228591919
0.5,b=0.50,0.625,12,12,1.0,9,0.60093784,1.0,26,0.125,0.1009378433227539
0.5,b=0.50,0.625,12,12,1.0,3,0.60093784,1.0,26,0.125,0.1009378433227539
0.5,b=0.50,0.625,12,12,1.0,8,0.60093784,1.0,26,0.125,0.1009378433227539
0.75,b=0.75,0.875,15,12,1.0,0,0.8587282,1.0,26,0.125,0.10872817039489746
0.75,b=0.75,0.875,15,12,1.0,2,0.8587282,1.0,26,0.125,0.10872817039489746
0.75,b=0.75,0.875,14,12,1.0,3,0.8587282,1.0,26,0.125,0.10872817039489746
0.75,b=0.75,0.875,15,12,1.0,9,0.8587282,1.0,26,0.125,0.10872817039489746
0.75,b=0.75,0.875,14,12,1.0,0,0.8587282,1.0,26,0.125,0.10872817039489746
0.75,b=0.75,0.875,14,12,1.0,1,0.8587282,1.0,26,0.125,0.10872817039489746
0.25,b=0.25,0.6749999999999999,18,13,1.0,9,0.56029105,1.0,26,0.42499999999999993,0.310291051864624
0.25,b=0.25,0.6749999999999999,18,13,1.0,3,0.56029105,1.0,26,0.42499999999999993,0.310291051864624
0.25,b=0.25,0.6749999999999999,18,13,1.0,8,0.56029105,1.0,26,0.42499999999999993,0.310291051864624
0.5,b=0.50,0.6749999999999999,13,13,1.0,9,0.6371285,1.0,26,0.17499999999999993,0.13712847232818604
0.5,b=0.50,0.6749999999999999,13,13,1.0,3,0.6371285,1.0,26,0.17499999999999993,0.13712847232818604
0.5,b=0.50,0.6749999999999999,13,13,1.0,8,0.6371285,1.0,26,0.17499999999999993,0.13712847232818604
0.75,b=0.75,0.9249999999999999,17,13,1.0,0,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.75,b=0.75,0.9249999999999999,17,13,1.0,2,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.75,b=0.75,0.9249999999999999,16,13,1.0,3,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.75,b=0.75,0.9249999999999999,17,13,1.0,9,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.75,b=0.75,0.9249999999999999,16,13,1.0,0,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.75,b=0.75,0.9249999999999999,16,13,1.0,1,0.89491874,1.0,26,0.17499999999999993,0.14491873979568481
0.25,b=0.25,0.725,19,14,1.0,9,0.5964817,1.0,26,0.475,0.34648168087005615
0.25,b=0.25,0.725,19,14,1.0,3,0.5964817,1.0,26,0.475,0.34648168087005615
0.25,b=0.25,0.725,19,14,1.0,8,0.5964817,1.0,26,0.475,0.34648168087005615
0.5,b=0.50,0.725,14,14,1.0,9,0.673319,1.0,26,0.22499999999999998,0.1733189821243286
0.5,b=0.50,0.725,14,14,1.0,3,0.673319,1.0,26,0.22499999999999998,0.1733189821243286
0.5,b=0.50,0.725,14,14,1.0,8,0.673319,1.0,26,0.22499999999999998,0.1733189821243286
0.75,b=0.75,0.975,19,14,1.0,0,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.75,b=0.75,0.975,19,14,1.0,2,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.75,b=0.75,0.975,18,14,1.0,3,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.75,b=0.75,0.975,19,14,1.0,9,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.75,b=0.75,0.975,18,14,1.0,0,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.75,b=0.75,0.975,18,14,1.0,1,0.9311094,1.0,26,0.22499999999999998,0.18110942840576172
0.5,b=0.50,0.7749999999999999,15,15,1.0,9,0.7095096,1.0,26,0.2749999999999999,0.20950961112976074
0.5,b=0.50,0.7749999999999999,15,15,1.0,3,0.7095096,1.0,26,0.2749999999999999,0.20950961112976074
0.5,b=0.50,0.7749999999999999,15,15,1.0,8,0.7095096,1.0,26,0.2749999999999999,0.20950961112976074
0.5,b=0.50,0.825,16,16,1.0,9,0.7457002,1.0,26,0.32499999999999996,0.2457001805305481
0.5,b=0.50,0.825,16,16,1.0,3,0.7457002,1.0,26,0.32499999999999996,0.2457001805305481
0.5,b=0.50,0.825,16,16,1.0,8,0.7457002,1.0,26,0.32499999999999996,0.2457001805305481
0.5,b=0.50,0.875,17,17,1.0,9,0.78189087,1.0,26,0.375,0.281890869140625
0.5,b=0.50,0.875,17,17,1.0,3,0.78189087,1.0,26,0.375,0.281890869140625
0.5,b=0.50,0.875,17,17,1.0,8,0.78189087,1.0,26,0.375,0.281890869140625
0.5,b=0.50,0.9249999999999999,18,18,1.0,9,0.81808144,1.0,26,0.42499999999999993,0.31808143854141235
0.5,b=0.50,0.9249999999999999,18,18,1.0,3,0.81808144,1.0,26,0.42499999999999993,0.31808143854141235
0.5,b=0.50,0.9249999999999999,18,18,1.0,8,0.81808144,1.0,26,0.42499999999999993,0.31808143854141235
0.5,b=0.50,0.975,19,19,1.0,9,0.854272,1.0,26,0.475,0.3542720079421997
0.5,b=0.50,0.975,19,19,1.0,3,0.854272,1.0,26,0.475,0.3542720079421997
0.5,b=0.50,0.975,19,19,1.0,8,0.854272,1.0,26,0.475,0.3542720079421997
0.25,b=0.25,0.025,1,0,0.0,0,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.25,b=0.25,0.025,1,0,0.0,2,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.25,b=0.25,0.025,0,0,0.0,3,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.25,b=0.25,0.025,1,0,0.0,9,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.25,b=0.25,0.025,0,0,0.0,0,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.25,b=0.25,0.025,0,0,0.0,1,0.13574012,0.0,27,-0.225,-0.11425988376140594
0.5,b=0.50,0.025,0,0,0.0,9,0.20849656,0.0,27,-0.475,-0.291503444314003
0.5,b=0.50,0.025,0,0,0.0,3,0.20849656,0.0,27,-0.475,-0.291503444314003
0.5,b=0.50,0.025,0,0,0.0,8,0.20849656,0.0,27,-0.475,-0.291503444314003
0.75,b=0.75,0.27499999999999997,0,0,0.0,9,0.45412886,0.0,27,-0.47500000000000003,-0.29587113857269287
0.75,b=0.75,0.27499999999999997,0,0,0.0,3,0.45412886,0.0,27,-0.47500000000000003,-0.29587113857269287
0.75,b=0.75,0.27499999999999997,0,0,0.0,8,0.45412886,0.0,27,-0.47500000000000003,-0.29587113857269287
0.25,b=0.25,0.075,3,1,0.0,0,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.25,b=0.25,0.075,3,1,0.0,2,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.25,b=0.25,0.075,2,1,0.0,3,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.25,b=0.25,0.075,3,1,0.0,9,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.25,b=0.25,0.075,2,1,0.0,0,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.25,b=0.25,0.075,2,1,0.0,1,0.14909203,0.0,27,-0.175,-0.10090796649456024
0.5,b=0.50,0.075,1,1,0.0,9,0.22949623,0.0,27,-0.425,-0.27050377428531647
0.5,b=0.50,0.075,1,1,0.0,3,0.22949623,0.0,27,-0.425,-0.27050377428531647
0.5,b=0.50,0.075,1,1,0.0,8,0.22949623,0.0,27,-0.425,-0.27050377428531647
0.75,b=0.75,0.325,1,1,0.0,9,0.48718596,0.0,27,-0.425,-0.2628140449523926
0.75,b=0.75,0.325,1,1,0.0,3,0.48718596,0.0,27,-0.425,-0.2628140449523926
0.75,b=0.75,0.325,1,1,0.0,8,0.48718596,0.0,27,-0.425,-0.2628140449523926
0.25,b=0.25,0.125,5,2,0.0,0,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.25,b=0.25,0.125,5,2,0.0,2,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.25,b=0.25,0.125,4,2,0.0,3,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.25,b=0.25,0.125,5,2,0.0,9,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.25,b=0.25,0.125,4,2,0.0,0,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.25,b=0.25,0.125,4,2,0.0,1,0.17014913,0.0,27,-0.125,-0.07985086739063263
0.5,b=0.50,0.125,2,2,0.0,9,0.26255333,0.0,27,-0.375,-0.23744666576385498
0.5,b=0.50,0.125,2,2,0.0,3,0.26255333,0.0,27,-0.375,-0.23744666576385498
0.5,b=0.50,0.125,2,2,0.0,8,0.26255333,0.0,27,-0.375,-0.23744666576385498
0.75,b=0.75,0.375,2,2,0.0,9,0.520243,0.0,27,-0.375,-0.22975701093673706
0.75,b=0.75,0.375,2,2,0.0,3,0.520243,0.0,27,-0.375,-0.22975701093673706
0.75,b=0.75,0.375,2,2,0.0,8,0.520243,0.0,27,-0.375,-0.22975701093673706
0.25,b=0.25,0.175,7,3,0.0,0,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.25,b=0.25,0.175,7,3,0.0,2,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.25,b=0.25,0.175,6,3,0.0,3,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.25,b=0.25,0.175,7,3,0.0,9,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.25,b=0.25,0.175,6,3,0.0,0,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.25,b=0.25,0.175,6,3,0.0,1,0.20320623,0.0,27,-0.07500000000000001,-0.046793773770332336
0.5,b=0.50,0.175,3,3,0.0,9,0.29561043,0.0,27,-0.325,-0.2043895721435547
0.5,b=0.50,0.175,3,3,0.0,3,0.29561043,0.0,27,-0.325,-0.2043895721435547
0.5,b=0.50,0.175,3,3,0.0,8,0.29561043,0.0,27,-0.325,-0.2043895721435547
0.75,b=0.75,0.425,3,3,0.0,9,0.5533001,0.0,27,-0.325,-0.19669991731643677
0.75,b=0.75,0.425,3,3,0.0,3,0.5533001,0.0,27,-0.325,-0.19669991731643677
0.75,b=0.75,0.425,3,3,0.0,8,0.5533001,0.0,27,-0.325,-0.19669991731643677
0.25,b=0.25,0.22499999999999998,9,4,0.0,0,0.23626329,0.0,27,-0.025000000000000022,-0.013736709952354431
0.25,b=0.25,0.22499999999999998,9,4,0.0,2,0.23626329,0.0,27,-0.025000000000000022,-0.013736709952354431
0.25,b=0.25,0.22499999999999998,8,4,0.0,3,0.23626329,0.0,27,-0.025000000000000022,-0.013736709952354431
0.25,b=0.25,0.22499999999999998,9,4,0.0,9,0.23626329,0.0,27,-0.025000000000000022,-0.013736709952354431
