thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,correct,outcome,three_coin.started,three_coin.stopped,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
21,21,0,3,1,flat_comp,105,3.3,0.26,3.0,0.248,flat,flat_curv,0.2,-0.2,-0.26,rew,input_data/stims/Shape_3.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,1.0,1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.5575873000000229],[None],up,1.6297083000001749,None,1,0,1,0,0,21,21,25,385.6379115000001,,,,,,,,,,,,,,,,,385.62207520000004,0.0006418000000394386,386.50631770000007,386.50677669999993,386.52128529999993,387.52131240000006,387.50528470000006,387.50576119999994,0.0004874999999628926,388.83945030000007,388.84077609999997,388.8552576000001,388.8552576000001,388.8552576000001,388.8552576000001,388.8552576000001,388.8552576000001,388.8552576000001,390.4894068,"[0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272]",None,None,['left'],[0.5575873000000229],[None],up,1.6297083000001749,None,390.4898153999999,390.50449420000007,390.75487570000007,390.7381466999999,390.7385581,390.75487570000007,,391.7545202,,391.7381672,1,3,390.75487570000007,391.7545202,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
22,22,0,3,1,flat_comp,82,1.3,-0.14,1.0,-0.36,curv,curv_flat,0.2,0.2,-0.14,pen,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.7035088999998607],[None],up,1.0794347999999445,None,1,0,1,0,0,22,22,2,391.7545202,,,,,,,,,,,,,,,,,391.7388130999999,0.0006499000000985689,392.77301150000005,392.77388299999996,392.78804520000006,393.788044,393.7715463999999,393.7719731000001,0.0004354999998668063,395.20747240000003,395.2088728,395.2214365000001,395.2214365000001,395.2214365000001,395.2214365000001,395.2214365000001,395.2214365000001,395.2214365000001,396.30617470000004,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.368, -0.376, -0.384, -0.392, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4]",None,None,['left'],[0.7035088999998607],[None],up,1.0794347999999445,None,396.30655779999995,396.32146520000003,396.5714612999999,396.5548070000001,396.5552254999999,396.5714612999999,,397.57150409999997,,397.5552641999999,1,1,,,396.5714612999999,397.57150409999997,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
23,23,0,3,1,flat_comp,97,2.7,0.14,1.0,0.216,curv,flat_curv,0.2,-0.2,-0.14,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,None,,,up,0.8868540999999368,None,None,None,['left'],[1.1106406000001243],[None],up,1.4145963000000847,None,1,0,1,0,0,23,23,17,397.57150409999997,,,,,,,,,,,,,,,,,397.55586890000006,0.0006071999998766842,398.5906197999999,398.5912790000001,398.60514780000005,399.6048784999999,399.5883949,399.58888020000006,0.0004966999999851396,401.0226417,401.0239072999999,401.0382578,401.0382578,401.0382578,401.0382578,401.0382578,401.0382578,401.0382578,402.4566467000001,"[0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064]",None,None,['left'],[1.1106406000001243],[None],up,1.4145963000000847,None,402.45702900000003,402.47162289999994,402.7216374000001,402.7049817999999,402.70543770000006,402.7216374000001,,403.7216652000001,,403.7054265999999,1,1,,,402.7216374000001,403.7216652000001,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
24,24,0,3,1,flat_comp,90,2.1,0.02,3.0,0.112,curv,curv_flat,0.2,0.2,0.02,pen,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,1.0,-1,None,,,up,0.8868540999999368,None,None,None,['right'],[0.6503697000000557],[None],up,1.0021088999999392,None,1,0,1,0,0,24,24,10,403.7216652000001,,,,,,,,,,,,,,,,,403.70605710000007,0.0006345000001601875,404.7403129999999,404.74112260000004,404.7550272,405.75490649999995,405.7385315,405.73900549999996,0.0004843000001528708,407.12359589999994,407.1255276999999,407.1387662000001,407.1387662000001,407.1387662000001,407.1387662000001,407.1387662000001,407.1387662000001,407.1387662000001,408.156871,"[0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288]",None,None,['right'],[0.6503697000000557],[None],up,1.0021088999999392,None,408.1572559,408.1717872999999,408.42181059999996,408.4052823999999,408.4056718999999,408.42181059999996,408.42181059999996,409.4218265999999,409.4218265999999,409.4055806,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
25,25,0,3,1,flat_comp,88,1.9,-0.02,3.0,-0.168,curv,curv_flat,0.2,0.2,-0.02,pen,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,1.0,-1,None,,,up,0.8868540999999368,None,None,None,"['right', 'right']","[0.7503454999998667, 1.7263100999998642]","[0.35994879999998375, 0.18405100000018138]",up,1.9103611000000456,None,1,0,1,0,0,25,25,8,409.4218265999999,,,,,,,,,,,,,,,,,409.4062121999999,0.0006350999999540363,410.3401854,410.3410666000001,410.3554307999999,411.3550670000001,411.33869930000003,411.33919690000005,0.0005099999998492422,412.6237801000001,412.6250744,412.6385836999999,412.6385836999999,412.6385836999999,412.6385836999999,412.6385836999999,412.6385836999999,412.6385836999999,414.5568167,"[-0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.088]",None,None,"['right', 'right']","[0.7503454999998667, 1.7263100999998642]","[0.35994879999998375, 0.18405100000018138]",up,1.9103611000000456,None,414.5572272999999,414.5719660000001,414.82196639999995,414.8053277,414.8057324,414.82196639999995,,415.8219917,,415.8057944000001,1,1,,,414.82196639999995,415.8219917,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
26,26,0,3,1,flat_comp,118,3.9,0.38,1.0,-0.104,flat,curv_flat,0.2,0.2,0.38,rew,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,None,,,up,0.8868540999999368,None,None,None,['right'],[0.6142225999999482],[None],up,1.3741020999998454,None,1,0,1,0,0,26,26,38,415.8219917,,,,,,,,,,,,,,,,,415.80642,0.0006289000000379019,416.84099430000003,416.8414876999999,416.8558216,417.8552481999999,417.83886670000004,417.8393293999999,0.00047359999985019385,419.2239896,419.2253213,419.23876359999997,419.23876359999997,419.23876359999997,419.23876359999997,419.23876359999997,419.23876359999997,419.23876359999997,420.6235290000001,"[-0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272]",None,None,['right'],[0.6142225999999482],[None],up,1.3741020999998454,None,420.6238795999999,420.6388168,420.8888605000001,420.87231099999997,420.8727247999999,420.8888605000001,,421.8888313000001,,421.87234120000005,1,3,420.8888605000001,421.8888313000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
27,27,0,3,1,flat_comp,80,1.1,-0.18,3.0,0.328,curv,curv_flat,0.2,0.2,-0.18,pen,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.8383467999999539],[None],up,1.2463663999999426,None,1,0,1,0,0,27,27,0,421.8888313000001,,,,,,,,,,,,,,,,,421.8729744000001,0.0006349000000227534,422.75785529999996,422.7582487000001,422.7722078999999,423.7723282999999,423.7563180000001,423.75674659999993,0.0004397000000153639,425.1908600999999,425.19207930000005,425.2065125999999,425.2065125999999,425.2065125999999,425.2065125999999,425.2065125999999,425.2065125999999,425.2065125999999,426.45773369999995,"[0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128]",None,None,['left'],[0.8383467999999539],[None],up,1.2463663999999426,None,426.45813680000003,426.47240769999996,426.72242070000004,426.70697540000003,426.7074017000001,426.72242070000004,,427.7224447,,427.7064325,1,1,,,426.72242070000004,427.7224447,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
28,28,0,3,1,flat_comp,81,1.1,-0.18,1.0,0.268,curv,flat_curv,0.2,-0.2,0.18,pen,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,None,,,up,0.8868540999999368,None,None,None,['right'],[0.6620061999999507],[0.19199049999997442],up,0.9899905999998282,None,1,0,1,0,0,28,28,1,427.7224447,,,,,,,,,,,,,,,,,427.7070447,0.0006386000000020431,428.6911452999999,428.69154089999995,428.7063022000001,429.70628509999995,429.6893346999999,429.6897700999999,0.0004463000000214379,431.0251460999999,431.0265066999999,431.0388733000001,431.0388733000001,431.0388733000001,431.0388733000001,431.0388733000001,431.0388733000001,431.0388733000001,432.03992619999997,"[0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.316, 0.324, 0.332, 0.34, 0.348, 0.356, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364]",None,None,['right'],[0.6620061999999507],[0.19199049999997442],up,0.9899905999998282,None,432.0403161999999,432.05550389999996,432.3055046999999,432.2890655,432.2894969,432.3055046999999,,433.3055336000001,,433.2891157,1,1,,,432.3055046999999,433.3055336000001,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
29,29,0,3,1,flat_comp,108,3.5,0.3,1.0,-0.268,flat,curv_flat,0.2,0.2,0.3,rew,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,None,,,up,0.8868540999999368,None,None,None,['right'],[0.6725052000001597],[None],up,1.7605436000001191,None,1,0,1,0,0,29,29,28,433.3055336000001,,,,,,,,,,,,,,,,,433.28973800000006,0.000626100000090446,434.27494349999995,434.2754430000001,434.2889484000001,435.2889815,435.27248569999995,435.2729243,0.00044930000012755045,436.7571626,436.7585759,436.7723508,436.7723508,436.7723508,436.7723508,436.7723508,436.7723508,436.7723508,438.54053579999993,"[-0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26]",None,None,['right'],[0.6725052000001597],[None],up,1.7605436000001191,None,438.5409346,438.55569320000006,438.8056843999999,438.7892350000001,438.7896363000001,438.8056843999999,,439.8057107000001,,439.7892763000001,1,3,438.8056843999999,439.8057107000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
30,30,0,3,1,flat_comp,87,1.7,-0.06,1.0,-0.06,curv,flat_curv,0.2,-0.2,0.06,pen,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.688320099999828],[None],up,1.1043592999999419,None,1,0,1,0,0,30,30,7,439.8057107000001,,,,,,,,,,,,,,,,,439.7898861,0.0006128999998509244,440.7248846000001,440.7255867,440.73913260000006,441.7391461000001,441.7226535000001,441.7231379000001,0.000494000000117012,443.1569014999999,443.1581327,443.1725350999999,443.1725350999999,443.1725350999999,443.1725350999999,443.1725350999999,443.1725350999999,443.1725350999999,444.2905870999999,"[-0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268]",None,None,['left'],[0.688320099999828],[None],up,1.1043592999999419,None,444.2909753,444.3058622,444.5558537999999,444.5393769000001,444.53977240000006,444.5558537999999,444.5558537999999,445.5558844000001,445.5558844000001,445.53945450000003,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
31,31,0,3,1,flat_comp,96,2.7,0.14,1.0,-0.024,curv,curv_flat,0.2,0.2,0.14,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,None,,,up,0.8868540999999368,None,None,None,['right'],[0.5201888999999937],[None],up,0.9601323000001685,None,1,0,1,0,0,31,31,16,445.5558844000001,,,,,,,,,,,,,,,,,445.5400618,0.0006101000001308421,446.4239217999999,446.4243319000001,446.4392947,447.43932329999996,447.4228217000001,447.4232591000001,0.00044930000012755045,448.7572137000001,448.7586204999999,448.7726865000001,448.7726865000001,448.7726865000001,448.7726865000001,448.7726865000001,448.7726865000001,448.7726865000001,449.74082409999994,"[-0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192]",None,None,['right'],[0.5201888999999937],[None],up,0.9601323000001685,None,449.74121290000005,449.7560073000001,450.0060665,449.9895732000001,449.9899812,450.0060665,,451.0060334000001,,450.98958619999996,1,1,,,450.0060665,451.0060334000001,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
32,32,0,3,1,flat_comp,107,3.3,0.26,1.0,0.324,flat,flat_curv,0.2,-0.2,-0.26,rew,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,-1.0,1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.5881202000000485],[None],up,1.7480898000001162,None,1,0,1,0,0,32,32,27,451.0060334000001,,,,,,,,,,,,,,,,,450.9902203999999,0.0006375000000389264,451.9752135,451.9756513000001,451.98944330000006,452.9894714999999,452.9729595,452.97340640000004,0.00045860000000175205,454.25693809999996,454.2582730999999,454.2728079,454.2728079,454.2728079,454.2728079,454.2728079,454.2728079,454.2728079,456.0242747000001,"[0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236]",None,None,['left'],[0.5881202000000485],[None],up,1.7480898000001162,None,456.0246524999999,456.03955929999995,456.28957660000003,456.2731396999999,456.2735328,456.28957660000003,,457.2895869,,457.2730613,1,3,456.28957660000003,457.2895869,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
33,33,0,3,1,flat_comp,101,3.1,0.22,3.0,0.344,flat,flat_curv,0.2,-0.2,-0.22,rew,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,1.0,1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.5525248999999803],[None],up,1.7684716999999637,None,1,0,1,0,0,33,33,21,457.2895869,,,,,,,,,,,,,,,,,457.2736986000001,0.0006410999999388878,458.25814230000003,458.2585345000001,458.2729289,459.27297039999996,459.25648379999996,459.2569367,0.0004635000000234868,460.5415369000001,460.5431837,460.55631099999994,460.55631099999994,460.55631099999994,460.55631099999994,460.55631099999994,460.55631099999994,460.55631099999994,462.34147429999996,"[0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248]",None,None,['left'],[0.5525248999999803],[None],up,1.7684716999999637,None,462.34193070000003,462.35636080000006,462.60635420000006,462.5899060999999,462.5903145000001,462.60635420000006,,463.60638099999994,,463.5899323,1,3,462.60635420000006,463.60638099999994,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
