thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
12,12,0,1,1,baseline,22,2.3,0.06,1.0,0.232,flat,curv_flat,0.0,0.0,0.06,rew,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['left'],[0.5479075000621378],[0.35992289998102933],up,1.4038433999521658,None,3,0,3,0,0,12,12,22,836.53869820002,,,,,,,,,,,,,,,,,836.5228567000013,0.0006071999669075012,837.5576248000143,837.5582566999365,837.5720772999339,838.5721115999622,838.5556180999847,838.5560379999224,0.0004317000275477767,839.8897371999919,839.8909395999508,839.905489900033,839.905489900033,839.905489900033,839.905489900033,839.905489900033,839.905489900033,839.905489900033,841.3232314999914,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056]",None,None,['left'],[0.5479075000621378],[0.35992289998102933],up,1.4038433999521658,None,841.3236358999275,841.3388544999762,841.5888535999693,841.5723653000314,841.5727496999316,841.5888535999693,841.5888535999693,842.58888689999,842.58888689999,842.572426400031,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
13,13,0,1,1,baseline,12,1.3,-0.14,1.0,-0.06,curv,curv_flat,0.0,0.0,-0.14,pen,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,None,,,up,0.7257205999922007,None,3,0,3,0,0,13,13,12,842.58888689999,,,,,,,,,,,,,,,,,842.5730409999378,0.0006180000491440296,843.6072099999292,843.6078971999232,843.6222618999891,844.6222843999276,844.6058021999197,844.6062306999229,0.00043979997280985117,846.0401004999876,846.0418591999914,846.055649499991,846.055649499991,846.055649499991,846.055649499991,846.055649499991,846.055649499991,846.055649499991,846.7900613999227,"[-0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06]",None,None,None,,,up,0.7257205999922007,None,846.7904357999796,846.8056625999743,847.0556649999926,847.0391987999901,847.0414756999817,847.0556649999926,,848.055712500005,,848.0393140999367,0,-3,,,,,847.0556649999926,848.055712500005,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
14,14,0,1,1,baseline,39,3.9,0.38,3.0,0.024,flat,flat_curv,0.0,0.0,-0.38,rew,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['left'],[0.4568048999644816],[0.2399612000444904],up,0.8327367999590933,None,3,0,3,0,0,14,14,39,848.055712500005,,,,,,,,,,,,,,,,,848.0399388999213,0.0006294000195339322,848.974162700004,848.9745440999977,848.9890799999703,849.9891131999902,849.9726547999308,849.9731247000163,0.00048439996317029,851.3568928999593,851.3582164000254,851.3725845000008,851.3725845000008,851.3725845000008,851.3725845000008,851.3725845000008,851.3725845000008,851.3725845000008,852.2069469999988,"[0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088]",None,None,['left'],[0.4568048999644816],[0.2399612000444904],up,0.8327367999590933,None,852.2073403999675,852.2226019999944,852.4725989999715,852.4560663999291,852.4569532999303,852.4725989999715,852.4725989999715,853.4734183999244,853.4734183999244,853.4568636999466,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
15,15,0,1,1,baseline,3,0.3,-0.34,3.0,-0.044,curv,flat_curv,0.0,0.0,0.34,pen,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['right'],[0.44670199998654425],[0.29617549991235137],up,0.9427046999335289,None,3,0,3,0,0,15,15,3,853.4734183999244,,,,,,,,,,,,,,,,,853.4574665999971,0.0006058999570086598,854.4410146999871,854.4414501999272,854.4567751999712,855.4567404999398,855.4402942999732,855.4407105999999,0.0004270999925211072,856.7753204000182,856.776847400004,856.7906685000053,856.7906685000053,856.7906685000053,856.7906685000053,856.7906685000053,856.7906685000053,856.7906685000053,857.7407516000094,"[-0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",None,None,['right'],[0.44670199998654425],[0.29617549991235137],up,0.9427046999335289,None,857.74112469994,857.7563909000019,858.0069899000227,857.9903831999982,857.990773199941,858.0069899000227,,859.0069894000189,,858.9904159000143,1,1,858.0069899000227,859.0069894000189,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
16,16,0,1,1,baseline,26,2.7,0.14,3.0,0.072,flat,curv_flat,0.0,0.0,0.14,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['left'],[0.9396930999355391],[0.1359846000559628],up,1.5156764999264851,None,3,0,3,0,0,16,16,26,859.0069894000189,,,,,,,,,,,,,,,,,858.9910073999781,0.0005959999980404973,859.9752399999416,859.9758796999231,859.9902940000175,860.9903739999281,860.9738207999617,860.9742903999286,0.00047850003466010094,862.4580819000257,862.459435799974,862.4736829999601,862.4736829999601,862.4736829999601,862.4736829999601,862.4736829999601,862.4736829999601,862.4736829999601,863.9904747999972,"[0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008]",None,None,['left'],[0.9396930999355391],[0.1359846000559628],up,1.5156764999264851,None,863.9908787999302,864.0061669999268,864.2561558999587,864.23967359995,864.240048800013,864.2561558999587,864.2561558999587,865.2561874999665,865.2561874999665,865.2397360999603,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
17,17,0,1,1,baseline,18,1.9,-0.02,1.0,-0.124,curv,curv_flat,0.0,0.0,-0.02,pen,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['right'],[0.4383722000056878],[0.543903199955821],up,1.2143773999996483,None,3,0,3,0,0,17,17,18,865.2561874999665,,,,,,,,,,,,,,,,,865.2403289999347,0.0005949999904260039,866.2747191999806,866.2751213000156,866.289572199923,867.2896233999636,867.2730952999555,867.2735172000248,0.0004338000435382128,868.6082493999274,868.6095445000101,868.6229852000251,868.6229852000251,868.6229852000251,868.6229852000251,868.6229852000251,868.6229852000251,868.6229852000251,869.8406827999279,"[-0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132]",None,None,['right'],[0.4383722000056878],[0.543903199955821],up,1.2143773999996483,None,869.8410472000251,869.856337999925,870.1063261999516,870.0898438999429,870.0902289999649,870.1063261999516,,871.1063703999389,,871.089921799954,0,-3,,,,,870.1063261999516,871.1063703999389,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
18,18,0,1,1,baseline,36,3.7,0.34,1.0,-0.028,flat,curv_flat,0.0,0.0,0.34,rew,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['right'],[0.47220760001800954],[0.5759197999723256],up,1.136127799982205,None,3,0,3,0,0,18,18,36,871.1063703999389,,,,,,,,,,,,,,,,,871.090523699997,0.0006044999463483691,872.1259154999861,872.1263247999595,872.1397481999593,873.1397543000057,873.1232767999172,873.1237149999943,0.00045219995081424713,874.5572300999193,874.5585169999395,874.5731457999209,874.5731457999209,874.5731457999209,874.5731457999209,874.5731457999209,874.5731457999209,874.5731457999209,875.7241794000147,"[-0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244]",None,None,['right'],[0.47220760001800954],[0.5759197999723256],up,1.136127799982205,None,875.7245795999188,875.7398505000165,875.9898373999167,875.9733893999364,875.9737740999553,875.9898373999167,875.9898373999167,876.9898706999375,876.9898706999375,876.9734505999368,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
19,19,0,1,1,baseline,24,2.5,0.1,3.0,0.356,flat,curv_flat,0.0,0.0,0.1,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,"['right', 'left', 'right']","[0.24674360000062734, 0.4786268000025302, 1.7026414999272674]","[0.18388529994990677, 0.8081083999713883, 0.17598200007341802]",up,2.0786261999746785,None,3,0,3,0,0,19,19,24,876.9898706999375,,,,,,,,,,,,,,,,,876.9740633999463,0.0006160000339150429,877.9583933999529,877.9589398999233,877.9732463000109,878.9732421999797,878.9567765999818,878.9571991999401,0.00043350004125386477,880.3914919999661,880.39286979998,880.4066702999407,880.4066702999407,880.4066702999407,880.4066702999407,880.4066702999407,880.4066702999407,880.4066702999407,882.4910008999286,"[0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.364, 0.372, 0.38, 0.388, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.388, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084]",None,None,"['right', 'left', 'right']","[0.24674360000062734, 0.4786268000025302, 1.7026414999272674]","[0.18388529994990677, 0.8081083999713883, 0.17598200007341802]",up,2.0786261999746785,None,882.4914301999379,882.5066952999914,882.7567332999315,882.7403465999523,882.7407397999195,882.7567332999315,882.7567332999315,883.7567380999681,883.7567380999681,883.7403061999939,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
20,20,0,1,1,baseline,31,3.1,0.22,3.0,-0.076,flat,flat_curv,0.0,0.0,-0.22,rew,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,"['left', 'right']","[0.3438808999489993, 0.8399430999998003]","[0.20797180000226945, 0.15194189990870655]",up,1.2319713999750093,None,3,0,3,0,0,20,20,31,883.7567380999681,,,,,,,,,,,,,,,,,883.7409201000119,0.0006167999235913157,884.6755471000215,884.6759558999911,884.6900860000169,885.6901083999546,885.6736697999295,885.6740897999844,0.00043249991722404957,886.9590560999932,886.9602591999574,886.973486199975,886.973486199975,886.973486199975,886.973486199975,886.973486199975,886.973486199975,886.973486199975,888.2078774999827,"[-0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108]",None,None,"['left', 'right']","[0.3438808999489993, 0.8399430999998003]","[0.20797180000226945, 0.15194189990870655]",up,1.2319713999750093,None,888.2082738999743,888.2235572999343,888.4735344999935,888.4570034999633,888.4573842999525,888.4735344999935,888.4735344999935,889.4735458999639,889.4735458999639,889.4570578000275,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
21,21,0,1,1,baseline,32,3.3,0.26,1.0,-0.036,flat,curv_flat,0.0,0.0,0.26,rew,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,"['right', 'right']","[0.6349880000343546, 0.9870461000828072]","[0.11204250005539507, 0.1840107999742031]",up,1.3390590000199154,None,3,0,3,0,0,21,21,32,889.4735458999639,,,,,,,,,,,,,,,,,889.4576727999374,0.0006195000605657697,890.3915981999598,890.3919945999514,890.4069360999856,891.4069933999563,891.3904632999329,891.3908840999939,0.00043189991265535355,892.8759346000152,892.8772130999714,892.8903274999466,892.8903274999466,892.8903274999466,892.8903274999466,892.8903274999466,892.8903274999466,892.8903274999466,894.2413644000189,"[-0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",None,None,"['right', 'right']","[0.6349880000343546, 0.9870461000828072]","[0.11204250005539507, 0.1840107999742031]",up,1.3390590000199154,None,894.2417633000296,894.2570406999439,894.5070391999325,894.4905687000137,894.4909625999862,894.5070391999325,894.5070391999325,895.5070707999403,895.5070707999403,895.4906099999789,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
22,22,0,1,1,baseline,13,1.3,-0.14,3.0,-0.36,curv,flat_curv,0.0,0.0,0.14,pen,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['right'],[0.6035752999596298],[0.5999330000486225],up,1.4435719000175595,None,3,0,3,0,0,22,22,13,895.5070707999403,,,,,,,,,,,,,,,,,895.4912154999329,0.000609199982136488,896.37514499994,896.3755275999429,896.3904305000324,897.3905008999864,897.3739754999988,897.3744015999837,0.0004373999545350671,898.6586460999679,898.6599494999973,898.673823799938,898.673823799938,898.673823799938,898.673823799938,898.673823799938,898.673823799938,898.673823799938,900.1248966000276,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072]",None,None,['right'],[0.6035752999596298],[0.5999330000486225],up,1.4435719000175595,None,900.125291400007,900.1405426999554,900.3905197000131,900.3740612999536,900.3744425999466,900.3905197000131,,901.3905537999235,,901.3741482999176,0,-3,,,,,900.3905197000131,901.3905537999235,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
23,23,0,1,1,baseline,6,0.7,-0.26,3.0,0.124,curv,curv_flat,0.0,0.0,-0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,['left'],[0.3720848000375554],[0.33592480001971126],up,0.9640442000236362,None,3,0,3,0,0,23,23,6,901.3905537999235,,,,,,,,,,,,,,,,,901.3747616999317,0.000618400052189827,902.3592630999628,902.3600786000025,902.373928999994,903.3739357999293,903.3574708999367,903.3579007999506,0.00044169998727738857,904.6416254999349,904.6430793999461,904.6573192999931,904.6573192999931,904.6573192999931,904.6573192999931,904.6573192999931,904.6573192999931,904.6573192999931,905.6250402999576,"[0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036]",None,None,['left'],[0.3720848000375554],[0.33592480001971126],up,0.9640442000236362,None,905.6254303000169,905.6406838999828,905.8906971999677,905.8741597000044,905.8745428000111,905.8906971999677,,906.8907189000165,,906.8742336999858,1,1,905.8906971999677,906.8907189000165,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
24,24,0,1,1,baseline,7,0.7,-0.26,3.0,0.064,curv,flat_curv,0.0,0.0,0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,1.0,-1,up,2.91277729999274,None,up,1.0360297000734136,None,None,None,"['left', 'right']","[0.3075504000298679, 0.603473800001666]","[0.2720125999767333, 0.28800900001078844]",up,0.9555334000615403,None,3,0,3,0,0,24,24,7,906.8907189000165,,,,,,,,,,,,,,,,,906.8748406999512,0.000610999995842576,907.7598676999332,907.7602740000002,907.7741821999662,908.7742087999359,908.7579444999574,908.7584165999433,0.0004852000856772065,910.0426865000045,910.0441490999656,910.0578458999516,910.0578458999516,910.0578458999516,910.0578458999516,910.0578458999516,910.0578458999516,910.0578458999516,911.0255459999898,"[0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.064, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072]",None,None,"['left', 'right']","[0.3075504000298679, 0.603473800001666]","[0.2720125999767333, 0.28800900001078844]",up,0.9555334000615403,None,911.0259534999495,911.0409570999909,911.2916576999705,911.2751546999207,911.2755316999974,911.2916576999705,,912.2917452999391,,912.2751918999711,1,1,911.2916576999705,912.2917452999391,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
